A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,32715,on,1663861818015
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663861818015
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,469,off,1663861818484
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,1,off,1663861818485
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,1510,on,1663861819995
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663861819995
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,20648,off,1663861840643
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663861840643
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,29146,on,1663861869789
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663861869789
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,35904,off,1663861905693
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663861905693
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,1570,on,1663861907263
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663861907263
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,10305,off,1663861917568
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663861917568
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,7884,on,1663861925452
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663861925452
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,window_resize,8675,"[1536, 864]",1663861934127
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,window_resize,0,"[1536, 864]",1663861934127
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,366691,off,1663862300818
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862300818
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,3540,on,1663862304358
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862304358
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,window_resize,15938,"[1536, 772]",1663862320296
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,window_resize,0,"[1536, 772]",1663862320296
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,2457,off,1663862322753
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862322753
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,49259,on,1663862372012
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862372012
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,37579,off,1663862409591
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862409591
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,4148,on,1663862413739
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862413739
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,29960,off,1663862443699
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862443699
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,600,on,1663862444299
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862444299
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,420,off,1663862444719
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862444719
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,1002,on,1663862445721
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862445721
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,839,off,1663862446560
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862446560
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,9420,on,1663862455980
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862455980
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,15735,off,1663862471715
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862471715
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,969,on,1663862472684
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862472684
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,866,off,1663862473550
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,1,off,1663862473551
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,4560,on,1663862478111
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862478111
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,65580,off,1663862543691
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862543691
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,3466,on,1663862547157
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862547157
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,2749,off,1663862549906
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,off,1663862549906
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,331,on,1663862550237
A2MDKWX5NJE6Y3:3GFK2QRXXLCFYTY1EKGSUO9DGA95WD,focus,0,on,1663862550237
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,initialized,0,,1663913215465
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,window_resize,0,"[1024, 768]",1663913215465
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,focus,49815,off,1663913265280
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,focus,0,off,1663913265280
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,focus,123,on,1663913265403
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,focus,0,on,1663913265403
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,window_resize,31718,"[1600, 860]",1663913297121
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,window_resize,0,"[1600, 860]",1663913297121
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,window_resize,538,"[1600, 900]",1663913297659
AWDS206FS8F21:3UWN2HHPUA0QH1NYYF2DRG6E1M9SNF,window_resize,1,"[1600, 900]",1663913297660
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,initialized,0,,1663876492416
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,window_resize,0,"[1366, 676]",1663876492416
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,focus,177608,off,1663876670024
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,focus,0,off,1663876670024
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,focus,1753,on,1663876671777
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,focus,0,on,1663876671777
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,window_resize,38151,"[1366, 768]",1663876709928
A39EW8U7372I7:32ZKVD547RIKWBDM5AW3SDY8SEF3BM,window_resize,1,"[1366, 768]",1663876709929
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,initialized,0,,1663961384502
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,window_resize,0,"[1024, 660]",1663961384502
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,window_resize,3800,"[1366, 676]",1663961388302
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,window_resize,0,"[1366, 676]",1663961388302
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,42876,off,1663961431178
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,1,off,1663961431179
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,1909,on,1663961433088
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,0,on,1663961433088
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,110203,off,1663961543291
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,0,off,1663961543291
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,1863,on,1663961545154
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,focus,0,on,1663961545154
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,window_resize,39208,"[1366, 768]",1663961584362
A1FYFO3STS36XB:3BXQMRHWKBT0EWU2BJIDT2Z2HWZUMI,window_resize,0,"[1366, 768]",1663961584362
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,initialized,0,,1663859051935
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,0,"[1536, 772]",1663859051935
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,4630,"[1028, 758]",1663859056565
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,1,"[1028, 758]",1663859056566
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,1436,off,1663859058002
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,off,1663859058002
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,13156,on,1663859071158
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,on,1663859071158
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,2416,"[1536, 772]",1663859073574
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,0,"[1536, 772]",1663859073574
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,29345,off,1663859102919
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,off,1663859102919
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,5226,on,1663859108145
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,on,1663859108145
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,69988,off,1663859178133
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,off,1663859178133
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,2134,on,1663859180267
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,focus,0,on,1663859180267
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,39866,"[1536, 864]",1663859220133
A1HU38LC820ETZ:39KFRKBFIZQ5V8ZJY0UFORUK8CZYOT,window_resize,0,"[1536, 864]",1663859220133
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,initialized,0,,1664205457233
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,window_resize,0,"[1024, 655]",1664205457233
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,window_resize,74070,"[1280, 800]",1664205531303
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,window_resize,0,"[1280, 800]",1664205531303
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,focus,19652,off,1664205550955
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,focus,0,off,1664205550955
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,focus,1981,on,1664205552936
A06385332JDU4U6E9WFE5:3XUHV3NRVWTX133CJLUSTLZQ16E5HZ,focus,0,on,1664205552936
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,initialized,0,,1664093493920
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,window_resize,0,"[1024, 767]",1664093493920
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,window_resize,30270,"[1920, 1026]",1664093524190
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,window_resize,0,"[1920, 1026]",1664093524190
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,focus,54772,off,1664093578962
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,focus,0,off,1664093578962
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,focus,1789,on,1664093580751
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,focus,0,on,1664093580751
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,window_resize,24816,"[1920, 1080]",1664093605567
A3CE1ODWO0BSPX:38F5OAUN5Z7CO7HV7E9PR5DMS56H79,window_resize,0,"[1920, 1080]",1664093605567
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,initialized,0,,1664263748045
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1182, 607]",1664263748045
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,focus,331147,off,1664264079192
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,focus,0,off,1664264079192
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,focus,2920,on,1664264082112
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,focus,0,on,1664264082112
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,106018,"[1182, 665]",1664264188130
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1182, 665]",1664264188130
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,326901,"[1313, 739]",1664264515031
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1313, 739]",1664264515031
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,734705,"[1478, 831]",1664265249736
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1478, 831]",1664265249736
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,885,"[1576, 887]",1664265250621
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1576, 887]",1664265250621
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,413,"[1773, 998]",1664265251034
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1773, 998]",1664265251034
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,1353,"[1576, 887]",1664265252387
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1576, 887]",1664265252387
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,348,"[1478, 831]",1664265252735
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1478, 831]",1664265252735
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,409,"[1313, 739]",1664265253144
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1313, 739]",1664265253144
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,642,"[1182, 665]",1664265253786
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,1,"[1182, 665]",1664265253787
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,229594,"[1313, 739]",1664265483381
AEREQC4FYRK66:3300DTYQTECAAFV8DCAP6TX46SLEQU,window_resize,0,"[1313, 739]",1664265483381
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,initialized,0,,1663863627109
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,window_resize,0,"[1024, 748]",1663863627109
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,focus,25867,off,1663863652976
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,focus,0,off,1663863652976
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,focus,1507,on,1663863654483
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,focus,0,on,1663863654483
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,window_resize,10442,"[1440, 900]",1663863664925
AT9UG11XAEDZL:3X1FV8S5J9M0Z1NG56UNCJHOZAUVGK,window_resize,0,"[1440, 900]",1663863664925
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,initialized,0,,1663857301665
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,window_resize,0,"[1024, 767]",1663857301665
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,focus,59991,off,1663857361656
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,focus,0,off,1663857361656
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,focus,2627,on,1663857364283
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,focus,0,on,1663857364283
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,window_resize,59915,"[1920, 1080]",1663857424198
ARI8BJPHVDHD8:3X1FV8S5J9M0Z1NG56UNCJHOZ9ZVGN,window_resize,0,"[1920, 1080]",1663857424198
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,initialized,0,,1664090132935
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,0,"[1028, 758]",1664090132935
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,3015,"[1536, 772]",1664090135950
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,0,"[1536, 772]",1664090135950
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,focus,98696,off,1664090234646
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,focus,1,off,1664090234647
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,focus,2267,on,1664090236914
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,focus,0,on,1664090236914
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,23086,"[1536, 772]",1664090260000
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,0,"[1536, 772]",1664090260000
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,49949,"[1536, 864]",1664090309949
A2YRJ8QMZ6RB2F:31T4R4OBO4BL7Z6FLMVOGEG6FDZC7T,window_resize,0,"[1536, 864]",1664090309949
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,initialized,0,,1663936912488
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,window_resize,0,"[1024, 737]",1663936912488
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,65703,off,1663936978191
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,off,1663936978191
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,100156,on,1663937078347
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,on,1663937078347
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,17810,off,1663937096157
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,off,1663937096157
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,6996,on,1663937103153
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,on,1663937103153
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,30955,off,1663937134108
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,off,1663937134108
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,2001,on,1663937136109
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,focus,0,on,1663937136109
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,window_resize,37008,"[1440, 900]",1663937173117
A35ZPVWVQBZK2O:3LUY3GC63BV41OFJQRHU0EFDEOTP7J,window_resize,2,"[1440, 900]",1663937173119
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,initialized,0,,1664226438471
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,window_resize,0,"[1024, 703]",1664226438471
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,28409,off,1664226466880
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,0,off,1664226466880
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,4989,on,1664226471869
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,0,on,1664226471869
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,7711,off,1664226479580
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,0,off,1664226479580
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,2465,on,1664226482045
A2M6A3N739QEBR:3QECW5O0KTWN6CU7JFBH742EC3IT5C,focus,1,on,1664226482046
