,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,,meco_para_12,0,Ein,1,3,False,0.0,NR,
1,Fahrzeugkennzeichen_0,269.0,3,,meco_para_12,3,Fahrzeugkennzeichen,1,19,False,0.0,NR,0.1395228215767635
2,ist_0,,0,,meco_para_12,0,ist,1,3,False,0.0,NR,
3,ein_1,,0,,meco_para_12,0,ein,1,3,False,0.0,NR,
4,Metall-_0,69.0,1,,meco_para_12,1,Metall-,1,7,False,0.0,NR,0.03578838174273859
5,oder_0,136.0,1,,meco_para_12,1,oder,1,4,False,0.0,NR,0.07053941908713693
6,"Kunststoffschild,_0",137.0,1,,meco_para_12,1,"Kunststoffschild,",1,17,False,0.0,NR,0.07105809128630705
7,das_0,165.0,2,,meco_para_12,2,das,1,3,False,0.0,NR,0.08558091286307054
8,zur_0,,0,,meco_para_12,0,zur,1,3,False,0.0,NR,
9, amtlichen_0,,0,,meco_para_12,0, amtlichen,1,10,False,0.0,NR,
10,Identifizierung_0,273.0,3,,meco_para_12,3,Identifizierung,1,15,False,0.0,NR,0.14159751037344398
11,an_0,338.0,2,,meco_para_12,2,an,1,2,False,0.0,NR,0.17531120331950206
12,einem_0,271.0,2,,meco_para_12,2,einem,1,5,False,0.0,NR,0.14056016597510373
13,Fahrzeug_0,,0,,meco_para_12,0,Fahrzeug,1,8,False,0.0,NR,
14,angebracht_0,102.0,1,,meco_para_12,1,angebracht,1,10,False,0.0,NR,0.052904564315352696
15,ist._1,168.0,2,,meco_para_12,2,ist.,1,4,False,0.0,NR,0.08713692946058091
16,In_0,305.0,3,,meco_para_12,3,In,2,2,False,0.0,NR,0.08933801991798476
17,allen_0,273.0,2,,meco_para_12,2,allen,2,5,False,0.0,NR,0.07996485061511424
18, Landern’_0,,0,,meco_para_12,0, Landern’,2,9,False,0.0,NR,
19,sind_0,,0,,meco_para_12,0,sind,2,4,False,0.0,NR,
20,solche_0,,0,,meco_para_12,0,solche,2,6,False,0.0,NR,
21,Kennzeichen_0,365.0,5,,meco_para_12,5,Kennzeichen,2,11,False,0.0,NR,0.10691271236086702
22,fiir_0,476.0,4,,meco_para_12,4,fiir,2,4,False,0.0,NR,0.13942589338019917
23,Stra&enfahrzeuge_0,1049.0,11,,meco_para_12,11,Stra&enfahrzeuge,2,16,False,0.0,NR,0.30726420620972467
24,wie_0,204.0,2,,meco_para_12,2,wie,2,3,False,0.0,NR,0.05975395430579965
25,"Autos,_0",67.0,1,,meco_para_12,1,"Autos,",2,6,False,0.0,NR,0.01962507322788518
26,Lastwagen_0,544.0,4,,meco_para_12,4,Lastwagen,2,9,False,0.0,NR,0.15934387814879905
27,und_0,131.0,2,,meco_para_12,2,und,2,3,False,0.0,NR,0.038371411833626246
28,Motorrader_0,,0,,meco_para_12,0,Motorrader,2,10,False,0.0,NR,
29,erforderlich._0,,0,,meco_para_12,0,erforderlich.,2,13,False,0.0,NR,
30,Ob_0,98.0,1,meco_para_12_qa_2 ,meco_para_12,1,Ob,3,2,False,0.0,NR,0.013916500994035786
31,sie_0,681.0,4,meco_para_12_qa_2 ,meco_para_12,4,sie,3,3,False,0.0,NR,0.0967054813973303
32,fir_0,1494.0,9,meco_para_12_qa_2 ,meco_para_12,9,fir,3,3,False,0.0,NR,0.2121556376029537
33,andere_0,308.0,4,meco_para_12_qa_2 ,meco_para_12,4,andere,3,6,False,0.0,NR,0.0437375745526839
34,Fahrzeuge_0,444.0,4,meco_para_12_qa_2 ,meco_para_12,4,Fahrzeuge,3,9,False,0.0,NR,0.06305026980971315
35,wie_1,133.0,1,meco_para_12_qa_2 ,meco_para_12,1,wie,3,3,False,0.0,NR,0.018886679920477135
36,"Fahrrader,_0",684.0,4,meco_para_12_qa_2 ,meco_para_12,4,"Fahrrader,",3,10,False,0.0,NR,0.09713149673388242
37,Boote_0,70.0,1,meco_para_12_qa_2 ,meco_para_12,1,Boote,3,5,False,0.0,NR,0.009940357852882704
38,oder_1,136.0,1,meco_para_12_qa_2 ,meco_para_12,1,oder,3,4,False,0.0,NR,0.019312695257029253
39,Traktoren’_0,,0,meco_para_12_qa_2 ,meco_para_12,0,Traktoren’,3,10,False,0.0,NR,
40,erforderlich_1,,0,meco_para_12_qa_2 ,meco_para_12,0,erforderlich,3,12,False,0.0,NR,
41,—_0,,0,meco_para_12_qa_2 ,meco_para_12,0,—,3,1,False,0.0,NR,
42,"sind,_1",,0,meco_para_12_qa_2 ,meco_para_12,0,"sind,",3,5,False,0.0,NR,
43,kann_0,577.0,7,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,7,kann,3,4,False,0.0,NR,0.08193694973019029
44,je_0,620.0,6,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,6,je,3,2,False,0.0,NR,0.08804316955410395
45,nach_0,743.0,7,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,7,nach,3,4,False,0.0,NR,0.1055097983527407
46,Rechtssprechung_0,1054.0,9,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,9,Rechtssprechung,3,15,False,0.0,NR,0.1496733882419767
47,variieren._0,,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,0,variieren.,3,10,False,0.0,NR,
48,Die_0,,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,0,Die,4,3,False,0.0,NR,
49, Registrierungskennung_0,102.0,1,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,1, Registrierungskennung,4,22,False,0.0,NR,0.018633540372670808
50,besteht_0,,0,meco_para_12_qa_2 meco_para_12_qa_3 ,meco_para_12,0,besteht,4,7,False,0.0,NR,
