,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,,0,,meco_para_12,0,La,1,2,True,0.18457943925233644,NR,
1,patente_0,,0,,meco_para_12,0,patente,1,7,True,0.18457943925233644,NR,
2,de_0,,0,,meco_para_12,0,de,1,2,True,0.18457943925233644,NR,
3,un_0,,0,,meco_para_12,0,un,1,2,True,0.18457943925233644,NR,
4,vehiculo_0,,0,,meco_para_12,0,vehiculo,1,8,True,0.18457943925233644,NR,
5,es_0,,0,,meco_para_12,0,es,1,2,True,0.18457943925233644,NR,
6,una_0,,0,,meco_para_12,0,una,1,3,True,0.18457943925233644,NR,
7,placa_0,,0,,meco_para_12,0,placa,1,5,True,0.18457943925233644,NR,
8,de_1,,0,,meco_para_12,0,de,1,2,True,0.18457943925233644,NR,
9,metal_0,276.0,1,,meco_para_12,1,metal,1,5,True,0.18457943925233644,NR,0.10474383301707779
10,o_0,,0,,meco_para_12,0,o,1,1,True,0.18457943925233644,NR,
11, plastico_0,,0,,meco_para_12,0, plastico,1,9,True,0.18457943925233644,NR,
12,fijada_0,191.0,1,,meco_para_12,1,fijada,1,6,True,0.18457943925233644,NR,0.07248576850094876
13,al_0,,0,,meco_para_12,0,al,1,2,True,0.18457943925233644,NR,
14,vehiculo_1,,0,,meco_para_12,0,vehiculo,1,8,True,0.18457943925233644,NR,
15,con_0,,0,,meco_para_12,0,con,1,3,True,0.18457943925233644,NR,
16,el_0,76.0,1,,meco_para_12,1,el,1,2,True,0.18457943925233644,NR,0.028842504743833017
17,propdsito_0,,0,,meco_para_12,0,propdsito,1,9,True,0.18457943925233644,NR,
18,de_2,,0,,meco_para_12,0,de,1,2,True,0.18457943925233644,NR,
19,identificacién_0,307.0,3,,meco_para_12,3,identificacién,1,14,True,0.18457943925233644,NR,0.11650853889943075
20,oficial_0,382.0,3,,meco_para_12,3,oficial,1,7,True,0.18457943925233644,NR,0.14497153700189752
21,Todos_0,344.0,3,,meco_para_12,3,Todos,1,5,True,0.18457943925233644,NR,0.13055028462998103
22,los_0,,0,,meco_para_12,0,los,1,3,True,0.18457943925233644,NR,
23,paises_0,,0,,meco_para_12,0,paises,1,6,True,0.18457943925233644,NR,
24,requieren_0,209.0,1,,meco_para_12,1,requieren,1,9,True,0.18457943925233644,NR,0.0793168880455408
25,patentes_0,77.0,1,,meco_para_12,1,patentes,1,8,True,0.18457943925233644,NR,0.02922201138519924
26,para_0,,0,,meco_para_12,0,para,1,4,True,0.18457943925233644,NR,
27,vehiculos_0,79.0,1,,meco_para_12,1,vehiculos,1,9,True,0.18457943925233644,NR,0.029981024667931688
28,como_0,55.0,1,,meco_para_12,1,como,1,4,True,0.18457943925233644,NR,0.020872865275142316
29,"autos,_0",,0,,meco_para_12,0,"autos,",1,6,True,0.18457943925233644,NR,
30,camiones_0,105.0,2,,meco_para_12,2,camiones,1,8,True,0.18457943925233644,NR,0.03984819734345351
31,y_0,289.0,2,,meco_para_12,2,y,1,1,True,0.18457943925233644,NR,0.10967741935483871
32,motocicletas._0,245.0,1,,meco_para_12,1,motocicletas.,1,13,True,0.18457943925233644,NR,0.09297912713472485
33,Su_0,276.0,2,,meco_para_12,2,Su,2,2,True,0.18457943925233644,NR,0.08163265306122448
34, requerimiento_0,318.0,3,,meco_para_12,3, requerimiento,2,14,True,0.18457943925233644,NR,0.0940550133096717
35,para_1,247.0,1,,meco_para_12,1,para,2,4,True,0.18457943925233644,NR,0.0730553090801538
36,otros_0,56.0,1,,meco_para_12,1,otros,2,5,True,0.18457943925233644,NR,0.016563146997929608
37,vehiculos_1,205.0,2,,meco_para_12,2,vehiculos,2,9,True,0.18457943925233644,NR,0.0606329488317066
38,como_1,75.0,1,,meco_para_12,1,como,2,4,True,0.18457943925233644,NR,0.022182786157941437
39,"bicicletas,_0",,0,meco_para_12_qa_2 ,meco_para_12,0,"bicicletas,",2,11,True,0.18457943925233644,NR,
40,botes_0,,0,meco_para_12_qa_2 ,meco_para_12,0,botes,2,5,True,0.18457943925233644,NR,
41,o_1,,0,meco_para_12_qa_2 ,meco_para_12,0,o,2,1,True,0.18457943925233644,NR,
42,tractores_0,58.0,1,meco_para_12_qa_2 ,meco_para_12,1,tractores,2,9,True,0.18457943925233644,NR,0.01715468796214138
43,puede_0,133.0,1,meco_para_12_qa_2 ,meco_para_12,1,puede,2,5,True,0.18457943925233644,NR,0.039337474120082816
44,variar_0,433.0,2,meco_para_12_qa_2 ,meco_para_12,2,variar,2,6,True,0.18457943925233644,NR,0.12806861875184858
45,por_0,204.0,2,meco_para_12_qa_2 ,meco_para_12,2,por,2,3,True,0.18457943925233644,NR,0.06033717834960071
46,jurisdiccién._0,1376.0,10,meco_para_12_qa_2 ,meco_para_12,10,jurisdiccién.,2,13,True,0.18457943925233644,NR,0.4069801833776989
47,El_1,181.0,2,,meco_para_12,2,El,3,2,True,0.18457943925233644,NR,0.021236653760413
48,identificador_0,415.0,4,,meco_para_12,4,identificador,3,13,True,0.18457943925233644,NR,0.048691775196527044
49,de_3,195.0,1,,meco_para_12,1,de,3,2,True,0.18457943925233644,NR,0.02287926786342837
50,registro_0,516.0,4,,meco_para_12,4,registro,3,8,True,0.18457943925233644,NR,0.060542062653995074
51,es_1,,0,,meco_para_12,0,es,3,2,True,0.18457943925233644,NR,
52,una_1,,0,meco_para_12_qa_3 ,meco_para_12,0,una,3,3,True,0.18457943925233644,NR,
53,serie_0,450.0,3,meco_para_12_qa_3 ,meco_para_12,3,serie,3,5,True,0.18457943925233644,NR,0.05279831045406547
54,de_4,,0,meco_para_12_qa_3 ,meco_para_12,0,de,3,2,True,0.18457943925233644,NR,
55,letras_0,288.0,4,meco_para_12_qa_3 ,meco_para_12,4,letras,3,6,True,0.18457943925233644,NR,0.0337909186906019
56,o_2,79.0,1,meco_para_12_qa_3 ,meco_para_12,1,o,3,1,True,0.18457943925233644,NR,0.00926903672415816
57,ntmeros_0,486.0,5,meco_para_12_qa_3 ,meco_para_12,5,ntmeros,3,7,True,0.18457943925233644,NR,0.057022175290390706
58,que_0,455.0,4,,meco_para_12,4,que,3,3,True,0.18457943925233644,NR,0.05338495834799953
