,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.08580323406081715,8,1.0,1,309.725,1.825,orange,6
1,0.05581523536751278,8,1.0,2,211.15,1.225,juice,5
2,0.02730440163811202,8,1.0,3,116.775,0.525,is,2
3,0.02592938896659397,8,1.0,4,106.625,0.45,a,1
4,0.07769489838364037,8,1.0,5,316.725,1.475,liquid,6
5,0.09357453751176747,8,1.0,6,348.225,1.65,extract,7
6,0.021955770435892624,8,1.0,7,94.175,0.425,of,2
7,0.06339974520365158,8,1.0,8,237.225,1.075,the,3
8,0.08452131662047836,8,1.0,9,341.275,1.525,orange,6
9,0.09503214491066206,8,1.0,10,407.675,1.65,tree,4
10,0.07682820746910012,8,1.0,11,305.2,1.375,"fruit,",6
11,0.10042774112781414,8,1.0,12,354.775,1.625,produced,8
12,0.018275768122506045,8,1.0,13,66.725,0.35,by,2
13,0.08511022343357329,8,1.0,14,305.95,1.425,squeezing,9
14,0.06332738674787759,8,1.0,15,217.975,1.025,oranges.,8
15,0.07280313732635452,8,2.0,16,260.8,1.15,commercial,10
16,0.05882442869284393,8,2.0,17,283.05,1.25,orange,6
17,0.04841334502850898,8,2.0,18,213.925,1.275,juice,5
18,0.0416115912457807,8,2.0,19,183.775,0.75,with,4
19,0.021602877408895667,8,2.0,20,93.775,0.475,a,1
20,0.05351777342492451,8,2.0,21,221.075,1.225,long,4
21,0.07156730765085359,8,2.0,22,304.2,1.45,shelf,5
22,0.0475400019461296,8,2.0,23,211.15,1.1,life,4
23,0.017486385138163744,8,2.0,24,71.875,0.425,is,2
24,0.05999098990650248,8,2.0,25,251.4,1.225,made,4
25,0.020235207140383897,8,2.0,26,99.375,0.575,by,2
26,0.11487679280016691,8,2.0,27,506.35,2.225,pasteurizing,12
27,0.03420419401736495,8,2.0,28,159.3,0.8,the,3
28,0.07358355426926971,8,2.0,29,318.175,1.425,juice,5
29,0.017022479482891366,8,2.0,30,77.2,0.425,and,3
30,0.08461175333456725,8,2.0,31,358.75,1.625,removing,8
31,0.01361497363018489,8,2.0,32,69.45,0.375,the,3
32,0.0682703426688931,8,2.0,33,292.05,1.275,oxygen,6
33,0.045849613876975816,8,2.0,34,205.125,0.875,from,4
34,0.03437325101034376,8,2.0,35,127.525,0.6,it.,3
35,0.036722927179568,8,3.0,36,203.625,0.9,this,4
36,0.06884948888794175,8,3.0,37,354.575,1.6,removes,7
37,0.043019436306037856,8,3.0,38,225.35,1.125,much,4
38,0.009496275078353123,8,3.0,39,46.65,0.25,of,2
