,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.018487218028903053,12,1.0,1,75.74193548387096,0.7419354838709677,la,2
1,0.08966682066230423,12,1.0,2,435.64516129032256,2.161290322580645,patente,7
2,0.030470424842439284,12,1.0,3,146.25806451612902,0.9032258064516129,de,2
3,0.0370931876895434,12,1.0,4,180.2258064516129,0.8387096774193549,un,2
4,0.0725681350401488,12,1.0,5,345.7096774193548,2.0,vehículo,8
5,0.010642036670071412,12,1.0,6,55.03225806451613,0.3548387096774194,es,2
6,0.038755159018739486,12,1.0,7,170.2258064516129,0.9354838709677419,una,3
7,0.054212120663081106,12,1.0,8,264.6774193548387,1.3548387096774193,placa,5
8,0.010345549918955267,12,1.0,9,43.83870967741935,0.3225806451612903,de,2
9,0.0496718292848378,12,1.0,10,235.93548387096774,1.4516129032258065,metal,5
10,0.009248409082615228,12,1.0,11,40.83870967741935,0.25806451612903225,o,1
11,0.07486884443997462,12,1.0,12,363.96774193548384,1.6774193548387097,plástico,8
12,0.07050897247597017,12,1.0,13,345.06451612903226,1.4193548387096775,fijada,6
13,0.026536379514788305,12,1.0,14,122.74193548387096,0.6451612903225806,al,2
14,0.07738957126830866,12,1.0,15,367.7741935483871,1.8387096774193548,vehículo,8
15,0.015714777000664558,12,1.0,16,82.16129032258064,0.5483870967741935,con,3
16,0.016861403494506152,12,1.0,17,77.87096774193549,0.4838709677419355,el,2
17,0.08163495056513988,12,1.0,18,386.4516129032258,2.161290322580645,propósito,9
18,0.007889419200330093,12,1.0,19,53.41935483870968,0.3225806451612903,de,2
19,0.09436318225830191,12,1.0,20,447.35483870967744,2.2580645161290325,identificación,14
20,0.11307160888037597,12,1.0,21,366.5806451612903,1.7741935483870968,oficial.,8
21,0.06251537954171657,12,2.0,22,214.29032258064515,1.2580645161290323,todos,5
22,0.04657395725516279,12,2.0,23,153.41935483870967,0.8387096774193549,los,3
23,0.07745070442064217,12,2.0,24,261.0967741935484,1.3548387096774193,países,6
