,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.05059734873765293,12,1.0,1,301.02564102564105,1.4615384615384615,ein,3
1,0.2176141600784873,12,1.0,2,1217.3076923076924,5.948717948717949,fahrzeugkennzeichen,19
2,0.0301636435801281,12,1.0,3,159.82051282051282,0.8461538461538461,ist,3
3,0.04277035326373463,12,1.0,4,235.15384615384616,1.205128205128205,ein,3
4,0.02507475741745911,12,1.0,5,138.66666666666666,0.7564102564102564,metall,6
6,0.01384071989246551,12,1.0,6,82.64102564102564,0.46153846153846156,oder,4
7,0.13605360413589215,12,1.0,7,735.8717948717949,3.58974358974359,"kunststoffschild,",17
8,0.02591470714098666,12,1.0,8,147.74358974358975,0.6923076923076923,das,3
9,0.03938515789521907,12,1.0,9,219.12820512820514,1.0256410256410255,zur,3
10,0.07227743073897544,12,1.0,10,376.3076923076923,1.794871794871795,amtlichen,9
11,0.08401074659678,12,1.0,11,455.2564102564103,2.0,identifizierung,15
12,0.017966165976609588,12,1.0,12,95.51282051282051,0.4358974358974359,an,2
13,0.04534636774160127,12,1.0,13,237.30769230769232,1.1794871794871795,einem,5
14,0.05934139825767385,12,1.0,14,324.7435897435897,1.5897435897435896,fahrzeug,8
15,0.0958882783573311,12,1.0,15,519.6153846153846,2.5128205128205128,angebracht,10
16,0.01868040277154367,12,1.0,16,102.53846153846153,0.5641025641025641,ist.,4
17,0.027754892392859432,12,2.0,17,98.97435897435898,0.5641025641025641,in,2
18,0.08492521461786855,12,2.0,18,312.0,1.5384615384615385,allen,5
19,0.04995164383090897,12,2.0,19,183.94871794871796,1.0,ländern,7
20,0.052002683536805316,12,2.0,20,187.02564102564102,0.9487179487179487,sind,4
21,0.07713030221231963,12,2.0,21,289.43589743589746,1.358974358974359,solche,6
22,0.06776904561238216,12,2.0,22,255.71794871794873,1.3846153846153846,kennzeichen,11
23,0.02288526870745708,12,2.0,23,86.3076923076923,0.46153846153846156,für,3
24,0.1501589836166658,12,2.0,24,563.7692307692307,2.641025641025641,straßenfahrzeuge,16
25,0.04337772710311057,12,2.0,25,145.25641025641025,0.6410256410256411,wie,3
26,0.0631460297308494,12,2.0,26,229.30769230769232,1.205128205128205,"autos,",6
27,0.09269030444196658,12,2.0,27,330.7435897435897,1.4871794871794872,lastwagen,9
28,0.021337115822828438,12,2.0,28,82.94871794871794,0.5641025641025641,und,3
29,0.1032501475157483,12,2.0,29,359.28205128205127,1.7435897435897436,motorräder,10
30,0.14362064085822945,12,2.0,30,519.5641025641025,2.7948717948717947,erforderlich.,13
31,0.018751843077166236,12,3.0,31,96.07692307692308,0.46153846153846156,ob,2
32,0.06700118089976141,12,3.0,32,319.28205128205127,1.4871794871794872,sie,3
33,0.05983441741986624,12,3.0,33,279.38461538461536,1.358974358974359,für,3
34,0.06507203564898827,12,3.0,34,296.87179487179486,1.4102564102564104,andere,6
35,0.061716695988056694,12,3.0,35,332.6666666666667,1.7179487179487178,fahrzeuge,9
36,0.03534300991959592,12,3.0,36,168.33333333333334,0.8205128205128205,wie,3
37,0.08325032901303435,12,3.0,37,407.7692307692308,2.076923076923077,"fahrräder,",10
38,0.06276195207473746,12,3.0,38,338.0,1.641025641025641,boote,5
39,0.02673244630137605,12,3.0,39,126.7948717948718,0.7435897435897436,oder,4
40,0.08577147830531745,12,3.0,40,425.2307692307692,1.8974358974358974,traktoren,9
41,0.07564578378806779,12,3.0,41,361.8205128205128,1.794871794871795,erforderlich,12
42,0.03816234339600812,12,3.0,42,178.69230769230768,1.0256410256410255,"sind,",5
43,0.035643093449420384,12,3.0,43,177.5897435897436,1.2307692307692308,kann,4
44,0.011822351278157103,12,3.0,44,57.205128205128204,0.28205128205128205,je,2
45,0.0571622664176075,12,3.0,45,238.02564102564102,1.1794871794871795,nach,4
46,0.11865715534701969,12,3.0,46,545.3846153846154,2.7948717948717947,rechtsprechung,14
47,0.09667161767581868,12,3.0,47,392.3333333333333,1.8205128205128205,variieren.,10
48,0.028431268838503894,12,4.0,48,195.12820512820514,0.9230769230769231,die,3
49,0.21292143180948658,12,4.0,49,1744.051282051282,7.461538461538462,registrierungskennung,21
50,0.05987251830217568,12,4.0,50,458.4871794871795,2.1025641025641026,besteht,7
51,0.020452658339491007,12,4.0,51,155.53846153846155,0.7692307692307693,aus,3
52,0.04340588661743584,12,4.0,52,342.8205128205128,1.641025641025641,einer,5
53,0.026051361938959978,12,4.0,53,209.15384615384616,1.0,reihe,5
54,0.021516718636880244,12,4.0,54,170.84615384615384,0.8461538461538461,von,3
55,0.05828740170433702,12,4.0,55,461.1025641025641,2.0256410256410255,buchstaben,10
56,0.0091847030077057,12,4.0,56,62.43589743589744,0.358974358974359,und,3
57,0.034326485622132606,12,4.0,57,282.2564102564103,1.5384615384615385,"ziffern,",8
58,0.015017197503767123,12,4.0,58,115.94871794871794,0.5641025641025641,die,3
59,0.03763767677312455,12,4.0,59,292.0,1.358974358974359,den,3
60,0.06811111763056638,12,4.0,60,541.7692307692307,2.871794871794872,fahrzeughalter,14
61,0.05133303864524061,12,4.0,61,383.20512820512823,1.7435897435897436,eindeutig,9
62,0.01667680371757731,12,4.0,62,143.30769230769232,0.6666666666666666,im,2
63,0.11433416428862338,12,4.0,63,908.7948717948718,4.205128205128205,fahrzeugregister,16
64,0.014624685657397106,12,4.0,64,125.87179487179488,0.7435897435897436,der,3
65,0.07145104134142971,12,4.0,65,534.1282051282051,2.4358974358974357,ausstellenden,13
66,0.032713040696350296,12,4.0,66,243.94871794871796,1.1282051282051282,behörde,7
67,0.06365079892881428,12,4.0,67,485.71794871794873,2.3076923076923075,identifiziert.,14
68,0.01458022049563,12,5.0,68,106.56410256410257,0.48717948717948717,in,2
69,0.08247949972272875,12,5.0,69,581.4615384615385,2.4615384615384617,einigen,7
70,0.03219582005877909,12,5.0,70,224.74358974358975,1.3076923076923077,ländern,7
71,0.026073807282302602,12,5.0,71,194.30769230769232,0.8717948717948718,ist,3
72,0.037568029586318684,12,5.0,72,286.2564102564103,1.2820512820512822,die,3
73,0.04959465867375097,12,5.0,73,384.87179487179486,2.2051282051282053,kennung,7
74,0.07903998801474763,12,5.0,74,624.9230769230769,2.7435897435897436,innerhalb,9
75,0.03208312000277388,12,5.0,75,240.89743589743588,1.2820512820512822,des,3
76,0.05910859102900051,12,5.0,76,448.46153846153845,2.1025641025641026,gesamten,8
77,0.03449665070943865,12,5.0,77,249.0,1.358974358974359,landes,6
78,0.07683189715645299,12,5.0,78,606.3076923076923,2.4871794871794872,"einzigartig,",12
79,0.04855103698358968,12,5.0,79,363.46153846153845,1.6666666666666667,während,7
80,0.02769433840482999,12,5.0,80,215.48717948717947,1.0256410256410255,sie,3
81,0.05216752411108653,12,5.0,81,364.8974358974359,1.6923076923076923,dies,4
