,text_id,sentence_id,word_id,word,TRT,relFix,word_order,nfix,NEW_sentence_id
1,1,1.0,1,στην,210.0,0.05385996409335727,0,1.0,1.0
2,1,1.0,2,αρχαία,285.0,0.07309566555527058,1,1.0,1.0
3,1,1.0,3,ρωμαϊκή,251.0,0.06437548089253654,2,1.0,1.0
4,1,1.0,4,θρησκεία,139.0,0.03565016670941267,3,1.0,1.0
5,1,1.0,5,και,,,4,NA,1.0
6,1,1.0,6,"μυθολογία,",522.0,0.13388048217491663,5,2.0,1.0
7,1,1.0,7,ο,,,6,NA,1.0
8,1,1.0,8,ιανός,498.0,0.12772505770710438,7,2.0,1.0
9,1,1.0,9,ήταν,302.0,0.0774557578866376,8,2.0,1.0
10,1,1.0,10,ο,226.0,0.05796358040523211,9,1.0,1.0
11,1,1.0,11,θεός,163.0,0.04180559117722493,10,1.0,1.0
12,1,1.0,12,των,343.0,0.08797127468581688,11,1.0,1.0
13,1,1.0,13,εκκινήσεων,601.0,0.15414208771479868,12,3.0,1.0
14,1,1.0,14,και,,,13,NA,1.0
15,1,1.0,15,των,185.0,0.04744806360605283,14,1.0,1.0
16,1,1.0,16,μεταβάσεων.,174.0,0.04462682739163888,15,1.0,1.0
17,1,2.0,17,είχε,123.0,0.027922814982973894,16,1.0,2.0
18,1,2.0,18,διπλή,331.0,0.07514188422247446,17,1.0,2.0
19,1,2.0,19,φύση,426.0,0.09670828603859251,18,1.0,2.0
20,1,2.0,20,και,124.0,0.02814982973893303,19,1.0,2.0
21,1,2.0,21,συνήθως,219.0,0.04971623155505108,20,1.0,2.0
22,1,2.0,22,απεικονιζόταν,403.0,0.09148694665153236,21,2.0,2.0
23,1,2.0,23,με,326.0,0.07400681044267877,22,1.0,2.0
24,1,2.0,24,δύο,,,23,NA,2.0
25,1,2.0,25,"πρόσωπα,",481.0,0.10919409761634506,24,2.0,2.0
26,1,2.0,26,αφού,225.0,0.0510783200908059,25,1.0,2.0
27,1,2.0,27,κοιτούσε,307.0,0.06969353007945517,26,1.0,2.0
28,1,2.0,28,ταυτόχρονα,308.0,0.06992054483541431,27,1.0,2.0
29,1,2.0,29,στο,,,28,NA,2.0
30,1,2.0,30,μέλλον,652.0,0.14801362088535755,29,3.0,2.0
31,1,2.0,31,και,,,30,NA,2.0
32,1,2.0,32,στο,220.0,0.049943246311010214,31,2.0,2.0
33,1,2.0,33,παρελθόν.,260.0,0.05902383654937571,32,1.0,2.0
34,1,3.0,34,ο,149.0,0.04113749309773606,33,1.0,3.0
35,1,3.0,35,ιανός,228.0,0.06294864715626726,34,1.0,3.0
36,1,3.0,36,παρακολουθούσε,603.0,0.16648260629486472,35,3.0,3.0
37,1,3.0,37,την,200.0,0.05521811154058531,36,1.0,3.0
38,1,3.0,38,αρχή,,,37,NA,3.0
39,1,3.0,39,και,167.0,0.046107123136388733,38,1.0,3.0
40,1,3.0,40,το,208.0,0.05742683600220872,39,1.0,3.0
41,1,3.0,41,τέλος,,,40,NA,3.0
42,1,3.0,42,μιας,266.0,0.07344008834897847,41,1.0,3.0
43,1,3.0,43,σύγκρουσης,109.0,0.030093870789618993,42,1.0,3.0
44,1,3.0,44,και,,,43,NA,3.0
45,1,3.0,45,κατ’,477.0,0.13169519602429597,44,1.0,3.0
46,1,3.0,46,επέκταση,353.0,0.09745996686913308,45,2.0,3.0
47,1,3.0,47,τον,,,46,NA,3.0
48,1,3.0,48,πόλεμο,442.0,0.12203202650469354,47,2.0,3.0
49,1,3.0,49,και,,,48,NA,3.0
50,1,3.0,50,την,420.0,0.11595803423522916,49,2.0,3.0
51,1,3.0,51,ειρήνη.,,,50,NA,3.0
52,1,4.0,52,οι,173.0,0.0516726403823178,51,1.0,4.0
53,1,4.0,53,πόρτες,345.0,0.10304659498207885,52,2.0,4.0
54,1,4.0,54,του,,,53,NA,4.0
55,1,4.0,55,ναού,390.0,0.11648745519713262,54,1.0,4.0
56,1,4.0,56,του,287.0,0.08572281959378733,55,1.0,4.0
57,1,4.0,57,ήταν,,,56,NA,4.0
58,1,4.0,58,ανοιχτές,97.0,0.02897252090800478,57,1.0,4.0
59,1,4.0,59,σε,,,58,NA,4.0
60,1,4.0,60,περιόδους,738.0,0.22043010752688172,59,3.0,4.0
61,1,4.0,61,πολέμου,103.0,0.030764635603345282,60,1.0,4.0
62,1,4.0,62,και,193.0,0.057646356033452806,61,1.0,4.0
63,1,4.0,63,κλειστές,225.0,0.06720430107526881,62,1.0,4.0
64,1,4.0,64,σε,,,63,NA,4.0
65,1,4.0,65,περιόδους,529.0,0.1580047789725209,64,2.0,4.0
66,1,4.0,66,ειρήνης.,268.0,0.08004778972520908,65,1.0,4.0
67,1,5.0,67,ως,,,66,NA,5.0
68,1,5.0,68,ο,253.0,0.0798611111111111,67,1.0,5.0
69,1,5.0,69,θεός,192.0,0.06060606060606061,68,1.0,5.0
70,1,5.0,70,των,,,69,NA,5.0
71,1,5.0,71,"πυλών,",454.0,0.1433080808080808,70,2.0,5.0
72,1,5.0,72,συνδέθηκε,269.0,0.08491161616161616,71,1.0,5.0
73,1,5.0,73,επίσης,284.0,0.08964646464646464,72,2.0,5.0
74,1,5.0,74,με,189.0,0.05965909090909091,73,1.0,5.0
75,1,5.0,75,την,,,74,NA,5.0
76,1,5.0,76,είσοδο,237.0,0.07481060606060606,75,1.0,5.0
77,1,5.0,77,και,158.0,0.049873737373737376,76,1.0,5.0
78,1,5.0,78,έξοδο,256.0,0.08080808080808081,77,2.0,5.0
79,1,5.0,79,από,,,78,NA,5.0
80,1,5.0,80,τις,107.0,0.03377525252525253,79,1.0,5.0
81,1,5.0,81,πόρτες,190.0,0.05997474747474747,80,1.0,5.0
82,1,5.0,82,των,,,81,NA,5.0
83,1,5.0,83,σπιτιών.,579.0,0.18276515151515152,82,3.0,5.0
84,1,6.0,84,ο,,,83,NA,6.0
85,1,6.0,85,ιανός,287.0,0.048685326547921966,84,1.0,6.0
86,1,6.0,86,συμβόλιζε,817.0,0.13859202714164545,85,4.0,6.0
87,1,6.0,87,συχνά,,,86,NA,6.0
88,1,6.0,88,τις,220.0,0.037319762510602206,87,1.0,6.0
89,1,6.0,89,αλλαγές,362.0,0.06140797285835454,88,2.0,6.0
90,1,6.0,90,και,,,89,NA,6.0
91,1,6.0,91,τις,210.0,0.035623409669211195,90,1.0,6.0
92,1,6.0,92,"εξελίξεις,",174.0,0.029516539440203562,91,1.0,6.0
93,1,6.0,93,όπως,302.0,0.05122985581000848,92,2.0,6.0
94,1,6.0,94,η,,,93,NA,6.0
95,1,6.0,95,πρόοδος,235.0,0.03986429177268872,94,1.0,6.0
96,1,6.0,96,από,471.0,0.07989821882951655,95,2.0,6.0
97,1,6.0,97,μια,,,96,NA,6.0
98,1,6.0,98,κατάσταση,311.0,0.05275657336726039,97,1.0,6.0
99,1,6.0,99,σε,,,98,NA,6.0
100,1,6.0,100,"άλλη,",286.0,0.04851569126378287,99,2.0,6.0
101,1,6.0,101,από,,,100,NA,6.0
102,1,6.0,102,ένα,250.0,0.04240882103477523,101,1.0,6.0
103,1,6.0,103,όραμα,244.0,0.04139100932994063,102,1.0,6.0
104,1,6.0,104,σε,,,103,NA,6.0
105,1,6.0,105,άλλο,266.0,0.04512298558100085,104,1.0,6.0
106,1,6.0,106,και,,,105,NA,6.0
107,1,6.0,107,η,,,106,NA,6.0
108,1,6.0,108,μετάβαση,340.0,0.05767599660729432,107,2.0,6.0
109,1,6.0,109,από,,,108,NA,6.0
110,1,6.0,110,την,244.0,0.04139100932994063,109,1.0,6.0
111,1,6.0,111,εφηβεία,238.0,0.04037319762510602,110,1.0,6.0
112,1,6.0,112,στην,,,111,NA,6.0
113,1,6.0,113,ενηλικίωση.,638.0,0.10822731128074639,112,2.0,6.0
114,1,7.0,114,ως,,,113,NA,7.0
115,1,7.0,115,"αποτέλεσμα,",518.0,0.09228576518795653,114,2.0,7.0
116,1,7.0,116,ο,109.0,0.019419205415998574,115,1.0,7.0
117,1,7.0,117,ιανός,,,116,NA,7.0
118,1,7.0,118,λατρεύτηκε,332.0,0.05914840548726171,117,2.0,7.0
119,1,7.0,119,στην,154.0,0.02743630856939248,118,1.0,7.0
120,1,7.0,120,έναρξη,156.0,0.02779262426509888,119,1.0,7.0
121,1,7.0,121,της,242.0,0.0431141991804739,120,1.0,7.0
122,1,7.0,122,σποράς,869.0,0.154819169784429,121,2.0,7.0
123,1,7.0,123,και,132.0,0.02351683591662213,122,1.0,7.0
124,1,7.0,124,της,225.0,0.04008551576696953,123,1.0,7.0
125,1,7.0,125,"συγκομιδής,",405.0,0.07215392838054516,124,2.0,7.0
126,1,7.0,126,όπως,316.0,0.05629787992161055,125,2.0,7.0
127,1,7.0,127,επίσης,678.0,0.1207910208444682,126,3.0,7.0
128,1,7.0,128,σε,,,127,NA,7.0
129,1,7.0,129,"γάμους,",468.0,0.08337787279529664,128,1.0,7.0
130,1,7.0,130,θανάτους,271.0,0.04828077676821664,129,1.0,7.0
131,1,7.0,131,και,,,130,NA,7.0
132,1,7.0,132,άλλες,130.0,0.02316052022091573,131,1.0,7.0
133,1,7.0,133,αφετηρίες.,608.0,0.10831997149474434,132,3.0,7.0
134,1,8.0,134,στον,195.0,0.044571428571428574,133,2.0,8.0
135,1,8.0,135,ιανό,422.0,0.09645714285714285,134,2.0,8.0
136,1,8.0,136,δεν,228.0,0.05211428571428572,135,1.0,8.0
137,1,8.0,137,είχε,88.0,0.020114285714285713,136,1.0,8.0
138,1,8.0,138,ανατεθεί,685.0,0.15657142857142858,137,3.0,8.0
139,1,8.0,139,συγκεκριμένος,132.0,0.03017142857142857,138,1.0,8.0
140,1,8.0,140,"ιερέας,",487.0,0.11131428571428571,139,2.0,8.0
141,1,8.0,141,αλλά,,,140,NA,8.0
142,1,8.0,142,ο,105.0,0.024,141,1.0,8.0
143,1,8.0,143,ίδιος,138.0,0.03154285714285714,142,1.0,8.0
144,1,8.0,144,ο,,,143,NA,8.0
145,1,8.0,145,αρχιερέας,746.0,0.1705142857142857,144,2.0,8.0
146,1,8.0,146,τελούσε,506.0,0.11565714285714286,145,2.0,8.0
147,1,8.0,147,τις,,,146,NA,8.0
148,1,8.0,148,τελετουργίες,506.0,0.11565714285714286,147,3.0,8.0
149,1,8.0,149,του.,137.0,0.03131428571428571,148,1.0,8.0
150,1,9.0,150,ο,,,149,NA,9.0
151,1,9.0,151,ιανός,161.0,0.025195618153364633,150,1.0,9.0
152,1,9.0,152,αντιπροσώπευε,298.0,0.04663536776212832,151,2.0,9.0
153,1,9.0,153,το,,,152,NA,9.0
154,1,9.0,154,μεσοδιάστημα,1127.0,0.17636932707355243,153,4.0,9.0
155,1,9.0,155,ανάμεσα,120.0,0.018779342723004695,154,1.0,9.0
156,1,9.0,156,στη,129.0,0.020187793427230045,155,1.0,9.0
157,1,9.0,157,βαρβαρότητα,952.0,0.14898278560250391,156,3.0,9.0
158,1,9.0,158,και,118.0,0.018466353677621283,157,1.0,9.0
159,1,9.0,159,τον,,,158,NA,9.0
160,1,9.0,160,"πολιτισμό,",272.0,0.042566510172143975,159,2.0,9.0
161,1,9.0,161,τον,136.0,0.021283255086071987,160,1.0,9.0
162,1,9.0,162,αγροτικό,905.0,0.14162754303599373,161,4.0,9.0
163,1,9.0,163,και,160.0,0.025039123630672927,162,1.0,9.0
164,1,9.0,164,τον,146.0,0.022848200312989047,163,1.0,9.0
165,1,9.0,165,αστικό,282.0,0.044131455399061034,164,1.0,9.0
166,1,9.0,166,"χώρο,",,,165,NA,9.0
167,1,9.0,167,τη,260.0,0.0406885758998435,166,1.0,9.0
168,1,9.0,168,νεότητα,859.0,0.13442879499217528,167,2.0,9.0
169,1,9.0,169,και,127.0,0.019874804381846637,168,1.0,9.0
170,1,9.0,170,την,,,169,NA,9.0
171,1,9.0,171,ενηλικίωση.,338.0,0.052895148669796554,170,2.0,9.0
172,1,10.0,172,οι,,,171,NA,10.0
173,1,10.0,173,ρωμαίοι,974.0,0.19394663480684987,172,2.0,10.0
174,1,10.0,174,ισχυρίστηκαν,517.0,0.10294703305455993,173,2.0,10.0
175,1,10.0,175,ότι,122.0,0.02429311031461569,174,1.0,10.0
176,1,10.0,176,ο,,,175,NA,10.0
177,1,10.0,177,ιανός,186.0,0.037037037037037035,176,1.0,10.0
178,1,10.0,178,ήταν,427.0,0.08502588610115491,177,1.0,10.0
179,1,10.0,179,δική,359.0,0.07148546395858224,178,2.0,10.0
180,1,10.0,180,τους,219.0,0.04360812425328554,179,2.0,10.0
181,1,10.0,181,"θεότητα,",467.0,0.09299084030266826,180,2.0,10.0
182,1,10.0,182,καθώς,450.0,0.08960573476702509,181,3.0,10.0
183,1,10.0,183,οι,,,182,NA,10.0
184,1,10.0,184,αρχαίοι,263.0,0.05236957387495022,183,1.0,10.0
185,1,10.0,185,έλληνες,248.0,0.04938271604938271,184,2.0,10.0
186,1,10.0,186,δεν,136.0,0.027080844285145362,185,1.0,10.0
187,1,10.0,187,είχαν,,,186,NA,10.0
188,1,10.0,188,αντίστοιχο,654.0,0.13022700119474312,187,2.0,10.0
189,1,10.0,189,θεό.,,,188,NA,10.0
190,2,1.0,1,το,,,0,NA,11.0
191,2,1.0,2,χαβανέζικο,1937.0,0.16721339779005526,1,11.0,11.0
192,2,1.0,3,νεύμα,597.0,0.05153660220994475,2,3.0,11.0
193,2,1.0,4,σάκα,750.0,0.06474447513812155,3,3.0,11.0
194,2,1.0,5,χρησιμοποιείται,986.0,0.08511740331491713,4,5.0,11.0
195,2,1.0,6,από,432.0,0.03729281767955801,5,2.0,11.0
196,2,1.0,7,τους,458.0,0.03953729281767956,6,2.0,11.0
197,2,1.0,8,λάτρεις,674.0,0.058183701657458564,7,4.0,11.0
198,2,1.0,9,του,57.0,0.004920580110497237,8,1.0,11.0
199,2,1.0,10,"σερφ,",1122.0,0.09685773480662983,9,4.0,11.0
200,2,1.0,11,συνήθως,624.0,0.05386740331491713,10,3.0,11.0
201,2,1.0,12,σε,,,11,NA,11.0
202,2,1.0,13,μία,217.0,0.018732734806629833,12,2.0,11.0
203,2,1.0,14,φιλική,938.0,0.08097375690607735,13,4.0,11.0
204,2,1.0,15,"συζήτηση,",810.0,0.06992403314917127,14,2.0,11.0
