,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.0868303836506477,7,1.0,1,309.9,1.675,wine,4
1,0.14502049759690677,7,1.0,2,474.575,2.35,tasting,7
2,0.04466388966449088,7,1.0,3,151.15,0.775,is,2
3,0.0631233708229226,7,1.0,4,211.55,1.15,the,3
4,0.15591004542310333,7,1.0,5,520.4,2.45,sensory,7
5,0.19578041173907534,7,1.0,6,679.2,2.9,examination,11
6,0.04055912499352585,7,1.0,7,125.425,0.6,and,3
7,0.1705545757796714,7,1.0,8,580.25,2.55,evaluation,10
8,0.02275001600447365,7,1.0,9,78.675,0.45,of,2
9,0.07480768432518223,7,1.0,10,258.5,1.25,wine.,5
10,0.048322029551995924,7,2.0,11,292.775,1.35,while,5
11,0.0221606779484171,7,2.0,12,140.175,0.725,the,3
12,0.05536032401338945,7,2.0,13,362.175,1.65,practice,8
13,0.013473313449125257,7,2.0,14,73.6,0.375,of,2
14,0.035940385918338466,7,2.0,15,226.725,1.1,wine,4
15,0.03420357042980613,7,2.0,16,215.075,1.2,tasting,7
16,0.01766474736702083,7,2.0,17,102.225,0.6,is,2
17,0.021484075788807455,7,2.0,18,142.7,0.65,as,2
18,0.05768667494591382,7,2.0,19,394.925,2.15,ancient,7
19,0.019974108982996605,7,2.0,20,137.475,0.575,as,2
20,0.050144360797623154,7,2.0,21,334.825,1.55,its,3
21,0.07780917543702992,7,2.0,22,485.725,2.575,"production,",11
22,0.007972166594210569,7,2.0,23,55.325,0.25,a,1
23,0.04916520965888253,7,2.0,24,347.625,1.425,more,4
24,0.06301639587205193,7,2.0,25,432.275,1.975,formalized,10
25,0.0723635940895425,7,2.0,26,473.6,2.1,methodology,11
26,0.022521306144332766,7,2.0,27,136.1,0.675,has,3
27,0.04585189522885669,7,2.0,28,302.375,1.45,slowly,6
28,0.042054902936817705,7,2.0,29,266.9,1.275,become,6
29,0.06475574288657142,7,2.0,30,418.25,2.0,established,11
30,0.023251118673414797,7,2.0,31,153.775,0.675,from,4
31,0.023942002879763613,7,2.0,32,144.875,0.75,the,3
32,0.018092140886823736,7,2.0,33,118.25,0.6,late,4
33,0.04050087360334111,7,2.0,34,261.95,1.25,middle,6
34,0.032891985333758984,7,2.0,35,189.575,0.925,ages,4
35,0.0393972205811667,7,2.0,36,247.9,1.225,onwards.,8
36,0.05992117368589907,7,3.0,37,426.375,1.9,"modern,",7
37,0.07647413887818846,7,3.0,38,557.1,2.95,professional,12
38,0.041105029554894965,7,3.0,39,276.975,1.3,wine,4
39,0.03857841507449125,7,3.0,40,277.975,1.35,tasters,7
40,0.02586124945236467,7,3.0,41,195.7,0.825,use,3
41,0.01896274845979401,7,3.0,42,132.425,0.625,a,1
42,0.06654727245790681,7,3.0,43,482.55,2.35,constantly,10
43,0.06558668260970692,7,3.0,44,448.6,1.925,evolving,8
44,0.06188201232529381,7,3.0,45,457.35,1.875,specialized,11
45,0.057952919361554514,7,3.0,46,415.6,1.875,terminology,11
46,0.02920889656961449,7,3.0,47,215.4,1.025,which,5
47,0.019957889792897303,7,3.0,48,153.525,0.725,is,2
48,0.030787825397876677,7,3.0,49,230.625,1.1,used,4
49,0.013093287212384891,7,3.0,50,108.7,0.475,to,2
50,0.03908770699875386,7,3.0,51,277.525,1.45,describe,8
51,0.006995583484242679,7,3.0,52,47.0,0.275,the,3
52,0.03570799969229715,7,3.0,53,254.375,1.025,range,5
53,0.010468281829383162,7,3.0,54,74.4,0.475,of,2
54,0.06325936250575041,7,3.0,55,463.725,2.125,perceived,9
55,0.03575288692450408,7,3.0,56,260.425,1.45,"flavors,",8
