,relFix,text_id,sentence_id,word_id,TRT,nfix,word,word_length
0,0.11000308550408912,7,1.0,1,571.8,2.4,şarap,5
1,0.20731641234538067,7,1.0,2,749.3333333333334,3.4,"tadımı,",7
2,0.10272809440609981,7,1.0,3,405.8666666666667,2.1333333333333333,şarabın,7
3,0.1658677331705972,7,1.0,4,625.2666666666667,2.6666666666666665,duyumsal,8
4,0.07418390838255622,7,1.0,5,280.06666666666666,1.3333333333333333,olarak,6
5,0.14104877341473573,7,1.0,6,559.2666666666667,2.466666666666667,incelenmesi,11
6,0.01091797248074016,7,1.0,7,38.266666666666666,0.2,ve,2
7,0.18793402029580075,7,1.0,8,707.4666666666667,3.933333333333333,değerlendirilmesidir.,21
8,0.022247311910570645,7,2.0,9,141.66666666666666,0.8666666666666667,şarap,5
9,0.05110930410670397,7,2.0,10,333.2,1.8666666666666667,tadım,5
10,0.077316376463462,7,2.0,11,521.4,2.4,pratiği,7
11,0.03135301193629627,7,2.0,12,256.6666666666667,1.2666666666666666,şarap,5
12,0.04696829292498464,7,2.0,13,304.6666666666667,2.0,üretimi,7
13,0.03905534933376848,7,2.0,14,368.1333333333333,1.7333333333333334,kadar,5
14,0.11927258628577805,7,2.0,15,891.4666666666667,3.8,"antikken,",9
15,0.028650092724911067,7,2.0,16,227.2,1.2666666666666666,daha,4
16,0.07183787503410424,7,2.0,17,494.2,2.3333333333333335,biçimsel,8
17,0.01588282600005395,7,2.0,18,126.0,0.8,bir,3
18,0.09517298983762336,7,2.0,19,699.9333333333333,3.2666666666666666,metodoloji,10
19,0.03629547012919397,7,2.0,20,342.8666666666667,1.7333333333333334,orta,4
20,0.06849959595729942,7,2.0,21,473.8666666666667,2.533333333333333,çağların,8
21,0.07912643448988092,7,2.0,22,601.8666666666667,2.6666666666666665,sonlarından,11
22,0.06210009439985755,7,2.0,23,459.8,2.066666666666667,günümüze,8
23,0.05769789930601248,7,2.0,24,405.93333333333334,1.9333333333333333,yavaşça,7
24,0.09741448915949831,7,2.0,25,653.7333333333333,3.2666666666666666,oluşmaktadır.,13
25,0.03522304619262898,7,3.0,26,247.46666666666667,1.4666666666666666,"modern,",7
26,0.06591379195209011,7,3.0,27,517.8666666666667,2.8,profesyonel,11
27,0.036569523656752125,7,3.0,28,245.33333333333334,1.4,şarap,5
28,0.04803727475077953,7,3.0,29,363.6666666666667,1.8,tadımcıları,11
29,0.04794697643688944,7,3.0,30,364.46666666666664,1.6,şarabın,7
30,0.07874824627556659,7,3.0,31,572.3333333333334,2.466666666666667,algılanan,9
31,0.031459223937781326,7,3.0,32,248.13333333333333,1.2666666666666666,lezzet,6
32,0.06464899886037422,7,3.0,33,512.7333333333333,2.4,"çeşitlerini,",12
33,0.06245448218414403,7,3.0,34,463.6,1.8,aromasını,9
34,0.006980238612031494,7,3.0,35,48.6,0.3333333333333333,ve,2
35,0.021277836410047556,7,3.0,36,167.26666666666668,1.0,genel,5
36,0.10662191272782885,7,3.0,37,823.4,4.133333333333334,karakteristiğini,16
37,0.02589790128083015,7,3.0,38,203.46666666666667,1.4,tarif,5
38,0.024088745685793597,7,3.0,39,196.13333333333333,1.1333333333333333,etmek,5
39,0.023805121841705135,7,3.0,40,144.33333333333334,1.0,için,4
40,0.04941648516342165,7,3.0,41,333.0,1.8666666666666667,kullanılan,10
41,0.03534896203750401,7,3.0,42,255.4,1.1333333333333333,sürekli,7
42,0.03212074219423612,7,3.0,43,261.1333333333333,1.2,olarak,6
43,0.04325465705224599,7,3.0,44,327.0,1.5333333333333334,gelişen,7
44,0.04587491628580077,7,3.0,45,327.0,1.5333333333333334,özelleşmiş,10
45,0.07008680993193916,7,3.0,46,518.6666666666666,2.6,terminolojiyi,13
46,0.04422410652960835,7,3.0,47,318.26666666666665,1.5333333333333334,kullanırlar.,12
47,0.09031291095361928,7,4.0,48,241.13333333333333,0.7333333333333333,son,3
48,0.14041233152683003,7,4.0,49,492.4,2.533333333333333,yıllarda,8
49,0.039438381480977454,7,4.0,50,148.6,0.8666666666666667,hem,3
50,0.0778255735985098,7,4.0,51,387.73333333333335,1.7333333333333334,uzmanlarda,10
51,0.02151912652848576,7,4.0,52,108.06666666666666,0.6,hem,3
52,0.03524402035796518,7,4.0,53,132.2,0.9333333333333333,de,2
53,0.10391065627644931,7,4.0,54,457.0,2.6,tüketicilerde,13
54,0.04130740458951565,7,4.0,55,197.4,1.1333333333333333,şarap,5
55,0.07816961957353616,7,4.0,56,337.73333333333335,1.6666666666666667,tadımı,6
56,0.14695114958368716,7,4.0,57,644.0666666666667,3.066666666666667,güvenilirliğini,15
57,0.07446558799582953,7,4.0,58,295.1333333333333,1.4666666666666666,zorlayan,8
58,0.06297984889088183,7,4.0,59,263.73333333333335,1.3333333333333333,sonuçlar,8
59,0.058039875544589496,7,4.0,60,228.4,1.1333333333333333,ortaya,6
60,0.029423513099122958,7,4.0,61,123.93333333333334,0.6666666666666666,çıktı.,6
61,0.017996200025534533,7,5.0,62,289.53333333333336,1.6,"örneğin,",8
62,0.022101773340143994,7,5.0,63,362.3333333333333,2.2666666666666666,araştırmalar,12
63,0.029596358439748623,7,5.0,64,426.26666666666665,2.6,insanların,10
64,0.014938110679664381,7,5.0,65,211.93333333333334,1.2,daha,4
65,0.01624715750625879,7,5.0,66,263.6,1.3333333333333333,pahalı,6
66,0.029629831609329475,7,5.0,67,434.93333333333334,2.1333333333333333,şarabın,7
67,0.010703561097348761,7,5.0,68,185.8,1.0,daha,4
68,0.012214450485633464,7,5.0,69,181.53333333333333,1.0,ucuz,4
69,0.02257192767242712,7,5.0,70,335.4,1.6666666666666667,şaraba,6
70,0.01580674336125955,7,5.0,71,240.13333333333333,1.2,göre,4
71,0.010165490883627433,7,5.0,72,167.2,0.9333333333333333,daha,4
72,0.01549370055145582,7,5.0,73,259.0,1.3333333333333333,fazla,5
73,0.03135422565422809,7,5.0,74,507.06666666666666,2.3333333333333335,arzulanan,9
74,0.0454405970959848,7,5.0,75,692.2,3.4,karakteristiğe,14
75,0.018229726438780076,7,5.0,76,266.4,1.3333333333333333,sahip,5
76,0.016866443787007857,7,5.0,77,272.53333333333336,1.6666666666666667,olmasını,8
77,0.033059555118994284,7,5.0,78,541.8,2.7333333333333334,beklediklerini,14
78,0.031306129103601345,7,5.0,79,524.4666666666667,2.4,göstermiştir:,13
79,0.03714433542142353,7,5.0,80,603.8666666666667,2.6666666666666665,tadımcılar,10
80,0.02838628144137243,7,5.0,81,501.93333333333334,2.7333333333333334,verilen,7
81,0.02868263802489201,7,5.0,82,501.1333333333333,2.4,şarabın,7
82,0.020439144185859112,7,5.0,83,346.8,1.8,gerçek,6
83,0.027035072113008596,7,5.0,84,400.8666666666667,1.8,olmayan,7
84,0.004222398417019513,7,5.0,85,63.666666666666664,0.3333333333333333,bir,3
85,0.018223454416683285,7,5.0,86,303.1333333333333,1.6666666666666667,şekilde,7
86,0.01654716812298279,7,5.0,87,269.0,1.3333333333333333,pahalı,6
87,0.013708531981702967,7,5.0,88,233.2,1.1333333333333333,olduğu,6
88,0.029988483935287226,7,5.0,89,494.6,2.7333333333333334,"söylendiğinde,",14
89,0.032154884438391235,7,5.0,90,512.2666666666667,2.533333333333333,neredeyse,9
90,0.011270093232751934,7,5.0,91,179.46666666666667,1.2,her,3
91,0.025641568258410304,7,5.0,92,397.73333333333335,2.1333333333333333,zaman,5
92,0.01845916496680751,7,5.0,93,312.46666666666664,1.5333333333333334,aynı,4
93,0.03164092720314787,7,5.0,94,607.6,2.8,şarap,5
94,0.046709644224154134,7,5.0,95,825.7333333333333,4.2,onlara,6
95,0.02974041987890486,7,5.0,96,528.9333333333333,2.4,ucuz,4
96,0.029270988075307643,7,5.0,97,539.4,2.7333333333333334,olduğu,6
97,0.05343201858960236,7,5.0,98,902.4666666666667,4.466666666666667,söylendiğinden,14
