,text_name,target_name,x,y,width,height,top,right,bottom,left,is_word
0,meco_para_3,meco_para_3_paragraph,34.0,19.5,1215.0,716.7999877929688,22.0,1230.0,730.7999877929688,50.0,0.0
1,meco_para_3,meco_para_3_qa_0,54.0,505.20001220703125,1131.13330078125,79.80000305175781,507.70001220703125,1166.13330078125,579.5000152587891,70.0,0.0
2,meco_para_3,meco_para_3_qa_1,54.0,45.399993896484375,1169.11669921875,79.80000305175781,47.899993896484375,1204.11669921875,119.69999694824219,70.0,0.0
3,meco_para_3,meco_para_3_qa_2,54.0,379.79998779296875,1113.816650390625,79.80000305175781,382.29998779296875,1148.816650390625,454.09999084472656,70.0,0.0
4,meco_para_3,meco_para_3_qa_3,250.933349609375,379.79998779296875,348.1333312988281,38.0,382.29998779296875,580.0666809082031,412.29998779296875,266.933349609375,0.0
5,meco_para_3,meco_para_3_In_0,56.0,46.333333333333336,48.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
6,meco_para_3,meco_para_3_competitive_0,105.0,46.333333333333336,150.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
7,meco_para_3,"meco_para_3_sports,_0",256.0,46.333333333333336,100.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
8,meco_para_3,meco_para_3_doping_0,357.0,46.333333333333336,102.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
9,meco_para_3,meco_para_3_is_0,460.0,46.333333333333336,45.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
10,meco_para_3,meco_para_3_the_0,505.0,46.333333333333336,64.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
11,meco_para_3,meco_para_3_use_0,571.0,46.333333333333336,65.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
12,meco_para_3,meco_para_3_of_0,637.0,46.333333333333336,53.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
13,meco_para_3,meco_para_3_banned_0,689.0,46.333333333333336,107.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
14,meco_para_3,meco_para_3_performance-enhancing_0,798.0,46.333333333333336,277.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
15,meco_para_3,meco_para_3_drugs_0,1076.0,46.333333333333336,88.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
16,meco_para_3,meco_para_3_by_0,1165.0,46.333333333333336,55.0,39.66666666666667,-1.0,-1.0,-1.0,-1.0,1.0
17,meco_para_3,meco_para_3_athletic_0,55.0,87.77272727272727,106.0,40.0,-1.0,-1.0,-1.0,-1.0,1.0
18,meco_para_3,meco_para_3_competitors._0,161.0,87.77272727272727,159.0,40.0,-1.0,-1.0,-1.0,-1.0,1.0
