,text_name,target_name,x,y,width,height,top,right,bottom,left,is_word
0,meco_para_12,meco_para_12_paragraph,34.0,19.5,1215.0,716.7999877929688,22.0,1230.0,730.7999877929688,50.0,0.0
1,meco_para_12,meco_para_12_qa_0,251.5333251953125,421.6000061035156,675.0333251953125,38.0,424.1000061035156,907.566650390625,454.1000061035156,267.5333251953125,0.0
2,meco_para_12,meco_para_12_qa_1,54.0,588.7999877929688,1105.316650390625,79.80000305175781,591.2999877929688,1140.316650390625,663.0999908447266,70.0,0.0
3,meco_para_12,meco_para_12_qa_2,54.0,170.8000030517578,1154.3499755859375,121.59999084472656,173.3000030517578,1189.3499755859375,286.8999938964844,70.0,0.0
4,meco_para_12,meco_para_12_qa_3,54.0,379.79998779296875,1117.38330078125,79.80000305175781,382.29998779296875,1152.38330078125,454.09999084472656,70.0,0.0
5,meco_para_12,meco_para_12_PeructpalWoHHbId_0,30.0,6.625,223.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
6,meco_para_12,meco_para_12_HOMep_0,256.0,6.625,98.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
7,meco_para_12,meco_para_12_TpaHcMopTHoro§_0,354.0,6.625,192.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
8,meco_para_12,meco_para_12_cpefcTBa_0,547.0,6.625,124.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
9,meco_para_12,meco_para_12_—_0,672.0,6.625,52.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
10,meco_para_12,meco_para_12_3TO_0,724.0,6.625,65.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
11,meco_para_12,meco_para_12_MeTannuyeckan_0,791.0,6.625,190.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
12,meco_para_12,meco_para_12_unU_0,983.0,6.625,70.0,34.75,-1.0,-1.0,-1.0,-1.0,1.0
13,meco_para_12,meco_para_12_Mnactukopaa_0,30.0,48.5,163.0,33.0,-1.0,-1.0,-1.0,-1.0,1.0
14,meco_para_12,meco_para_12_=_0,178.0,46.833333333333336,35.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
15,meco_para_12,"meco_para_12_Ta6nvuka,_0",194.0,46.833333333333336,135.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
16,meco_para_12,meco_para_12_KOTOpaA_0,331.0,46.833333333333336,114.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
17,meco_para_12,meco_para_12_mMomeljaeTCA_0,448.0,46.833333333333336,161.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
18,meco_para_12,meco_para_12_Ha_0,611.0,46.833333333333336,55.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
19,meco_para_12,meco_para_12_TpaHCNOpTHOe_0,667.0,46.833333333333336,181.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
20,meco_para_12,meco_para_12_cpefCcTBO_0,849.0,46.833333333333336,125.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
21,meco_para_12,meco_para_12_B__0,976.0,46.833333333333336,42.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
22,meco_para_12,meco_para_12_WenAx_0,1019.0,46.833333333333336,92.0,38.55555555555556,-1.0,-1.0,-1.0,-1.0,1.0
23,meco_para_12,meco_para_12_vgeHtTugukaywn._0,30.0,88.94444444444444,207.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
24,meco_para_12,meco_para_12_Bce_0,239.0,88.94444444444444,66.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
25,meco_para_12,meco_para_12_cTpaHbl_0,306.0,88.94444444444444,106.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
26,meco_para_12,meco_para_12_Tpe6yloT_0,413.0,88.94444444444444,120.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
27,meco_para_12,meco_para_12_pervctpalWMOoHHbIX_0,534.0,88.94444444444444,223.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
28,meco_para_12,meco_para_12_3HaKOB_0,757.0,88.94444444444444,104.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
29,meco_para_12,meco_para_12_AA_0,861.0,88.94444444444444,67.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
30,meco_para_12,meco_para_12_TaKVX_0,929.0,88.94444444444444,91.0,37.22222222222222,-1.0,-1.0,-1.0,-1.0,1.0
