,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,,0,,meco_para_7,0,Sarap,1,5,False,0.17,NR,
1,"tadimi,_0",,0,,meco_para_7,0,"tadimi,",1,7,False,0.17,NR,
2,sarabin_0,117.0,2,,meco_para_7,2,sarabin,1,7,False,0.17,NR,0.375
3, duyumsal_0,,0,,meco_para_7,0, duyumsal,1,9,False,0.17,NR,
4,olarak_0,131.0,1,,meco_para_7,1,olarak,1,6,False,0.17,NR,0.4198717948717949
5,incelenmesi_0,,0,,meco_para_7,0,incelenmesi,1,11,False,0.17,NR,
6,ve_0,64.0,1,,meco_para_7,1,ve,1,2,False,0.17,NR,0.20512820512820512
7,degerlendirilmesidir._0,,0,,meco_para_7,0,degerlendirilmesidir.,1,21,False,0.17,NR,
8,Sarap_1,,0,,meco_para_7,0,Sarap,2,5,False,0.17,NR,
9,tadim_0,,0,,meco_para_7,0,tadim,2,5,False,0.17,NR,
10,pratigi_0,,0,,meco_para_7,0,pratigi,2,7,False,0.17,NR,
11,sarap_2,,0,,meco_para_7,0,sarap,2,5,False,0.17,NR,
12,Uretimi_0,76.0,1,,meco_para_7,1,Uretimi,2,7,False,0.17,NR,0.21529745042492918
13,kadar_0,,0,,meco_para_7,0,kadar,2,5,False,0.17,NR,
14,"antikken,_0",,0,,meco_para_7,0,"antikken,",2,9,False,0.17,NR,
15,daha_0,78.0,1,,meco_para_7,1,daha,2,4,False,0.17,NR,0.22096317280453256
16,bicimsel_0,61.0,1,,meco_para_7,1,bicimsel,2,8,False,0.17,NR,0.17280453257790368
17,bir_0,64.0,1,,meco_para_7,1,bir,2,3,False,0.17,NR,0.1813031161473088
18,metodoloji_0,,0,,meco_para_7,0,metodoloji,2,10,False,0.17,NR,
19,orta_0,,0,,meco_para_7,0,orta,2,4,False,0.17,NR,
20, caglarin_0,,0,,meco_para_7,0, caglarin,2,9,False,0.17,NR,
21,sonlarindan_0,,0,,meco_para_7,0,sonlarindan,2,11,False,0.17,NR,
22, glnUmUuze_0,,0,,meco_para_7,0, glnUmUuze,2,10,False,0.17,NR,
23,yavasca__0,74.0,1,,meco_para_7,1,yavasca,2,7,False,0.17,NR,0.2096317280453258
24,olusmaktadir._0,,0,,meco_para_7,0,olusmaktadir.,2,13,False,0.17,NR,
25,"Modern,_0",239.0,2,,meco_para_7,2,"Modern,",3,7,False,0.17,NR,0.09277950310559006
26,profesyonel_0,,0,,meco_para_7,0,profesyonel,3,11,False,0.17,NR,
27,sarap_3,63.0,1,,meco_para_7,1,sarap,3,5,False,0.17,NR,0.024456521739130436
28,—_0,,0,,meco_para_7,0,—,3,1,False,0.17,NR,
29,tadimcilari_0,,0,,meco_para_7,0,tadimcilari,3,11,False,0.17,NR,
30,sarabin_1,,0,meco_para_7_qa_1 ,meco_para_7,0,sarabin,3,7,False,0.17,NR,
31,algilanan_0,102.0,1,meco_para_7_qa_1 ,meco_para_7,1,algilanan,3,9,False,0.17,NR,0.039596273291925464
32,lezzet_0,,0,meco_para_7_qa_1 ,meco_para_7,0,lezzet,3,6,False,0.17,NR,
33," cesitlerini,_0",146.0,2,meco_para_7_qa_1 ,meco_para_7,2," cesitlerini,",3,13,False,0.17,NR,0.056677018633540376
34,aromasini_0,,0,meco_para_7_qa_1 ,meco_para_7,0,aromasini,3,9,False,0.17,NR,
35,ve_1,,0,meco_para_7_qa_1 ,meco_para_7,0,ve,3,2,False,0.17,NR,
36, genel__0,229.0,3,meco_para_7_qa_1 ,meco_para_7,3, genel,3,6,False,0.17,NR,0.0888975155279503
37,karakteristigini_0,173.0,2,meco_para_7_qa_1 ,meco_para_7,2,karakteristigini,3,16,False,0.17,NR,0.0671583850931677
38,tarif_0,,0,meco_para_7_qa_1 ,meco_para_7,0,tarif,3,5,False,0.17,NR,
39,etmek_0,,0,meco_para_7_qa_1 ,meco_para_7,0,etmek,3,5,False,0.17,NR,
40,icin_0,,0,meco_para_7_qa_1 ,meco_para_7,0,icin,3,4,False,0.17,NR,
41,kullanilan_0,,0,meco_para_7_qa_1 ,meco_para_7,0,kullanilan,3,10,False,0.17,NR,
42,stirekli_0,,0,meco_para_7_qa_1 ,meco_para_7,0,stirekli,3,8,False,0.17,NR,
43,olarak_1,,0,meco_para_7_qa_1 ,meco_para_7,0,olarak,3,6,False,0.17,NR,
44,gelisen_0,67.0,1,meco_para_7_qa_1 ,meco_para_7,1,gelisen,3,7,False,0.17,NR,0.026009316770186336
45,6zellesmis_—_0,412.0,5,meco_para_7_qa_1 ,meco_para_7,5,6zellesmis,3,10,False,0.17,NR,0.15993788819875776
46,terminolojiyi_0,516.0,6,meco_para_7_qa_1 ,meco_para_7,6,terminolojiyi,3,13,False,0.17,NR,0.20031055900621117
47,kullanirlar._0,629.0,6,meco_para_7_qa_1 ,meco_para_7,6,kullanirlar.,3,12,False,0.17,NR,0.24417701863354038
48,Son_0,,0,meco_para_7_qa_1 ,meco_para_7,0,Son,4,3,False,0.17,NR,
