,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Sarap_0,76.0,1,,meco_para_7,1,Sarap,1,5,True,0.06422018348623854,NR,0.11259259259259259
1,"tadimi,_0",,0,,meco_para_7,0,"tadimi,",1,7,True,0.06422018348623854,NR,
2,sarabin_0,88.0,1,,meco_para_7,1,sarabin,1,7,True,0.06422018348623854,NR,0.13037037037037036
3, duyumsal_0,143.0,1,,meco_para_7,1, duyumsal,1,9,True,0.06422018348623854,NR,0.21185185185185185
4,olarak_0,,0,,meco_para_7,0,olarak,1,6,True,0.06422018348623854,NR,
5,incelenmesi_0,,0,,meco_para_7,0,incelenmesi,1,11,True,0.06422018348623854,NR,
6,ve_0,,0,,meco_para_7,0,ve,1,2,True,0.06422018348623854,NR,
7,degerlendirilmesidir._0,368.0,4,,meco_para_7,4,degerlendirilmesidir.,1,21,True,0.06422018348623854,NR,0.5451851851851852
8,Sarap_1,69.0,1,,meco_para_7,1,Sarap,2,5,True,0.06422018348623854,NR,0.032018561484918794
9,tadim_0,101.0,1,,meco_para_7,1,tadim,2,5,True,0.06422018348623854,NR,0.04686774941995359
10,pratigi_0,70.0,1,,meco_para_7,1,pratigi,2,7,True,0.06422018348623854,NR,0.03248259860788863
11,sarap_2,81.0,1,,meco_para_7,1,sarap,2,5,True,0.06422018348623854,NR,0.03758700696055684
12,Uretimi_0,,0,,meco_para_7,0,Uretimi,2,7,True,0.06422018348623854,NR,
13,kadar_0,150.0,2,,meco_para_7,2,kadar,2,5,True,0.06422018348623854,NR,0.06960556844547564
14,"antikken,_0",175.0,2,,meco_para_7,2,"antikken,",2,9,True,0.06422018348623854,NR,0.08120649651972157
15,daha_0,,0,,meco_para_7,0,daha,2,4,True,0.06422018348623854,NR,
16,bicimsel_0,222.0,3,,meco_para_7,3,bicimsel,2,8,True,0.06422018348623854,NR,0.10301624129930395
17,bir_0,72.0,1,,meco_para_7,1,bir,2,3,True,0.06422018348623854,NR,0.03341067285382831
18,metodoloji_0,75.0,1,,meco_para_7,1,metodoloji,2,10,True,0.06422018348623854,NR,0.03480278422273782
19,orta_0,,0,,meco_para_7,0,orta,2,4,True,0.06422018348623854,NR,
20, caglarin_0,,0,,meco_para_7,0, caglarin,2,9,True,0.06422018348623854,NR,
21,sonlarindan_0,147.0,2,,meco_para_7,2,sonlarindan,2,11,True,0.06422018348623854,NR,0.06821345707656612
22, glnUmUuze_0,538.0,6,,meco_para_7,6, glnUmUuze,2,10,True,0.06422018348623854,NR,0.24965197215777263
23,yavasca__0,153.0,2,,meco_para_7,2,yavasca,2,7,True,0.06422018348623854,NR,0.07099767981438515
24,olusmaktadir._0,302.0,3,,meco_para_7,3,olusmaktadir.,2,13,True,0.06422018348623854,NR,0.14013921113689096
25,"Modern,_0",289.0,4,,meco_para_7,4,"Modern,",3,7,True,0.06422018348623854,NR,0.04115636570777556
26,profesyonel_0,218.0,3,,meco_para_7,3,profesyonel,3,11,True,0.06422018348623854,NR,0.031045286243235545
27,sarap_3,84.0,1,,meco_para_7,1,sarap,3,5,True,0.06422018348623854,NR,0.011962403873540303
28,—_0,,0,,meco_para_7,0,—,3,1,True,0.06422018348623854,NR,
29,tadimcilari_0,149.0,2,,meco_para_7,2,tadimcilari,3,11,True,0.06422018348623854,NR,0.021219025918541724
30,sarabin_1,771.0,5,meco_para_7_qa_1 ,meco_para_7,5,sarabin,3,7,True,0.06422018348623854,NR,0.1097977784107092
31,algilanan_0,269.0,3,meco_para_7_qa_1 ,meco_para_7,3,algilanan,3,9,True,0.06422018348623854,NR,0.03830817430931359
32,lezzet_0,67.0,1,meco_para_7_qa_1 ,meco_para_7,1,lezzet,3,6,True,0.06422018348623854,NR,0.009541441184847621
33," cesitlerini,_0",379.0,3,meco_para_7_qa_1 ,meco_para_7,3," cesitlerini,",3,13,True,0.06422018348623854,NR,0.053973227000854454
34,aromasini_0,439.0,5,meco_para_7_qa_1 ,meco_para_7,5,aromasini,3,9,True,0.06422018348623854,NR,0.06251780119624038
35,ve_1,,0,meco_para_7_qa_1 ,meco_para_7,0,ve,3,2,True,0.06422018348623854,NR,
36, genel__0,215.0,3,meco_para_7_qa_1 ,meco_para_7,3, genel,3,6,True,0.06422018348623854,NR,0.030618057533466247
37,karakteristigini_0,891.0,9,meco_para_7_qa_1 ,meco_para_7,9,karakteristigini,3,16,True,0.06422018348623854,NR,0.12688692680148106
38,tarif_0,71.0,1,meco_para_7_qa_1 ,meco_para_7,1,tarif,3,5,True,0.06422018348623854,NR,0.010111079464540018
39,etmek_0,162.0,2,meco_para_7_qa_1 ,meco_para_7,2,etmek,3,5,True,0.06422018348623854,NR,0.02307035032754201
40,icin_0,,0,meco_para_7_qa_1 ,meco_para_7,0,icin,3,4,True,0.06422018348623854,NR,
