,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,PeructpalWoHHbId_0,,0,,meco_para_12,0,PeructpalWoHHbId,1,16,False,0.2386058981233244,NR,
1,HOMep_0,,0,,meco_para_12,0,HOMep,1,5,False,0.2386058981233244,NR,
2,TpaHcMopTHoro§_0,,0,,meco_para_12,0,TpaHcMopTHoro§,1,14,False,0.2386058981233244,NR,
3,cpefcTBa_0,71.0,1,,meco_para_12,1,cpefcTBa,1,8,False,0.2386058981233244,NR,0.04123112659698026
4,—_0,72.0,1,,meco_para_12,1,—,1,1,False,0.2386058981233244,NR,0.041811846689895474
5,3TO_0,,0,,meco_para_12,0,3TO,1,3,False,0.2386058981233244,NR,
6,MeTannuyeckan_0,,0,,meco_para_12,0,MeTannuyeckan,1,13,False,0.2386058981233244,NR,
7,unU_0,,0,,meco_para_12,0,unU,1,3,False,0.2386058981233244,NR,
8,Mnactukopaa_0,69.0,1,,meco_para_12,1,Mnactukopaa,1,11,False,0.2386058981233244,NR,0.04006968641114982
9,=_0,,0,,meco_para_12,0,=,1,1,False,0.2386058981233244,NR,
10,"Ta6nvuka,_0",324.0,3,,meco_para_12,3,"Ta6nvuka,",1,9,False,0.2386058981233244,NR,0.18815331010452963
11,KOTOpaA_0,495.0,2,,meco_para_12,2,KOTOpaA,1,7,False,0.2386058981233244,NR,0.2874564459930314
12,mMomeljaeTCA_0,75.0,1,,meco_para_12,1,mMomeljaeTCA,1,12,False,0.2386058981233244,NR,0.04355400696864112
13,Ha_0,,0,,meco_para_12,0,Ha,1,2,False,0.2386058981233244,NR,
14,TpaHCNOpTHOe_0,252.0,1,,meco_para_12,1,TpaHCNOpTHOe,1,12,False,0.2386058981233244,NR,0.14634146341463414
15,cpefCcTBO_0,,0,,meco_para_12,0,cpefCcTBO,1,9,False,0.2386058981233244,NR,
16,B__0,,0,,meco_para_12,0,B,1,1,False,0.2386058981233244,NR,
17,WenAx_0,,0,,meco_para_12,0,WenAx,1,5,False,0.2386058981233244,NR,
18,vgeHtTugukaywn._0,364.0,3,,meco_para_12,3,vgeHtTugukaywn.,1,15,False,0.2386058981233244,NR,0.21138211382113822
19,Bce_0,,0,,meco_para_12,0,Bce,2,3,False,0.2386058981233244,NR,
20,cTpaHbl_0,,0,,meco_para_12,0,cTpaHbl,2,7,False,0.2386058981233244,NR,
21,Tpe6yloT_0,180.0,2,,meco_para_12,2,Tpe6yloT,2,8,False,0.2386058981233244,NR,0.10434782608695652
22,pervctpalWMOoHHbIX_0,143.0,2,,meco_para_12,2,pervctpalWMOoHHbIX,2,18,False,0.2386058981233244,NR,0.08289855072463768
23,3HaKOB_0,,0,,meco_para_12,0,3HaKOB,2,6,False,0.2386058981233244,NR,
24,AA_0,,0,,meco_para_12,0,AA,2,2,False,0.2386058981233244,NR,
25,TaKVX_0,,0,,meco_para_12,0,TaKVX,2,5,False,0.2386058981233244,NR,
26,Ha3eMHbIxX_0,,0,,meco_para_12,0,Ha3eMHbIxX,2,10,False,0.2386058981233244,NR,
27,TPaHCNOpTHbIX_0,251.0,3,,meco_para_12,3,TPaHCNOpTHbIX,2,13,False,0.2386058981233244,NR,0.1455072463768116
28,"CpeACTB,_0",,0,,meco_para_12,0,"CpeACTB,",2,8,False,0.2386058981233244,NR,
29,KaK_0,,0,,meco_para_12,0,KaK,2,3,False,0.2386058981233244,NR,
30,erKOBble_0,294.0,3,,meco_para_12,3,erKOBble,2,8,False,0.2386058981233244,NR,0.17043478260869566
31,UW_0,73.0,1,,meco_para_12,1,UW,2,2,False,0.2386058981233244,NR,0.042318840579710144
32,rpy30Bble_0,638.0,7,,meco_para_12,7,rpy30Bble,2,9,False,0.2386058981233244,NR,0.36985507246376814
