,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,,0,,meco_para_12,0,La,1,2,True,0.11888111888111888,NR,
1,patente_0,380.0,2,,meco_para_12,2,patente,1,7,True,0.11888111888111888,NR,0.04319654427645788
2,de_0,102.0,1,,meco_para_12,1,de,1,2,True,0.11888111888111888,NR,0.011594861884733432
3,un_0,136.0,2,,meco_para_12,2,un,1,2,True,0.11888111888111888,NR,0.015459815846311243
4,vehiculo_0,173.0,2,,meco_para_12,2,vehiculo,1,8,True,0.11888111888111888,NR,0.019665795157440037
5,es_0,239.0,2,,meco_para_12,2,es,1,2,True,0.11888111888111888,NR,0.02716835284756167
6,una_0,273.0,1,,meco_para_12,1,una,1,3,True,0.11888111888111888,NR,0.031033306809139478
7,placa_0,414.0,4,,meco_para_12,4,placa,1,5,True,0.11888111888111888,NR,0.047061498238035696
8,de_1,,0,,meco_para_12,0,de,1,2,True,0.11888111888111888,NR,
9,metal_0,376.0,2,,meco_para_12,2,metal,1,5,True,0.11888111888111888,NR,0.0427418438103899
10,o_0,,0,,meco_para_12,0,o,1,1,True,0.11888111888111888,NR,
11, plastico_0,314.0,4,,meco_para_12,4, plastico,1,9,True,0.11888111888111888,NR,0.035693986586336254
12,fijada_0,72.0,1,,meco_para_12,1,fijada,1,6,True,0.11888111888111888,NR,0.008184608389223599
13,al_0,,0,,meco_para_12,0,al,1,2,True,0.11888111888111888,NR,
14,vehiculo_1,,0,,meco_para_12,0,vehiculo,1,8,True,0.11888111888111888,NR,
15,con_0,,0,,meco_para_12,0,con,1,3,True,0.11888111888111888,NR,
16,el_0,,0,,meco_para_12,0,el,1,2,True,0.11888111888111888,NR,
17,propdsito_0,434.0,3,,meco_para_12,3,propdsito,1,9,True,0.11888111888111888,NR,0.04933500056837558
18,de_2,53.0,1,,meco_para_12,1,de,1,2,True,0.11888111888111888,NR,0.006024781175400705
19,identificacién_0,652.0,6,,meco_para_12,6,identificacién,1,14,True,0.11888111888111888,NR,0.07411617596908036
20,oficial_0,407.0,2,,meco_para_12,2,oficial,1,7,True,0.11888111888111888,NR,0.04626577242241673
21,Todos_0,474.0,3,,meco_para_12,3,Todos,1,5,True,0.11888111888111888,NR,0.05388200522905536
22,los_0,379.0,4,,meco_para_12,4,los,1,3,True,0.11888111888111888,NR,0.04308286915994089
23,paises_0,926.0,6,,meco_para_12,6,paises,1,6,True,0.11888111888111888,NR,0.10526315789473684
24,requieren_0,167.0,2,,meco_para_12,2,requieren,1,9,True,0.11888111888111888,NR,0.01898374445833807
25,patentes_0,266.0,2,,meco_para_12,2,patentes,1,8,True,0.11888111888111888,NR,0.03023758099352052
26,para_0,,0,,meco_para_12,0,para,1,4,True,0.11888111888111888,NR,
27,vehiculos_0,207.0,2,,meco_para_12,2,vehiculos,1,9,True,0.11888111888111888,NR,0.023530749119017848
28,como_0,,0,,meco_para_12,0,como,1,4,True,0.11888111888111888,NR,
29,"autos,_0",,0,,meco_para_12,0,"autos,",1,6,True,0.11888111888111888,NR,
30,camiones_0,821.0,5,,meco_para_12,5,camiones,1,8,True,0.11888111888111888,NR,0.09332727066045243
31,y_0,510.0,4,,meco_para_12,4,y,1,1,True,0.11888111888111888,NR,0.05797430942366716
32,motocicletas._0,1022.0,8,,meco_para_12,8,motocicletas.,1,13,True,0.11888111888111888,NR,0.11617596908036831
33,Su_0,272.0,3,,meco_para_12,3,Su,2,2,True,0.11888111888111888,NR,0.06938775510204082
34, requerimiento_0,532.0,4,,meco_para_12,4, requerimiento,2,14,True,0.11888111888111888,NR,0.1357142857142857
35,para_1,665.0,4,,meco_para_12,4,para,2,4,True,0.11888111888111888,NR,0.16964285714285715
36,otros_0,191.0,2,,meco_para_12,2,otros,2,5,True,0.11888111888111888,NR,0.04872448979591837
37,vehiculos_1,,0,,meco_para_12,0,vehiculos,2,9,True,0.11888111888111888,NR,
38,como_1,69.0,1,,meco_para_12,1,como,2,4,True,0.11888111888111888,NR,0.01760204081632653
39,"bicicletas,_0",590.0,3,meco_para_12_qa_2 ,meco_para_12,3,"bicicletas,",2,11,True,0.11888111888111888,NR,0.15051020408163265
40,botes_0,199.0,1,meco_para_12_qa_2 ,meco_para_12,1,botes,2,5,True,0.11888111888111888,NR,0.05076530612244898
41,o_1,,0,meco_para_12_qa_2 ,meco_para_12,0,o,2,1,True,0.11888111888111888,NR,
42,tractores_0,127.0,2,meco_para_12_qa_2 ,meco_para_12,2,tractores,2,9,True,0.11888111888111888,NR,0.03239795918367347
43,puede_0,194.0,3,meco_para_12_qa_2 ,meco_para_12,3,puede,2,5,True,0.11888111888111888,NR,0.049489795918367344
44,variar_0,177.0,2,meco_para_12_qa_2 ,meco_para_12,2,variar,2,6,True,0.11888111888111888,NR,0.045153061224489796
45,por_0,264.0,1,meco_para_12_qa_2 ,meco_para_12,1,por,2,3,True,0.11888111888111888,NR,0.0673469387755102
46,jurisdiccién._0,640.0,6,meco_para_12_qa_2 ,meco_para_12,6,jurisdiccién.,2,13,True,0.11888111888111888,NR,0.16326530612244897
47,El_1,,0,,meco_para_12,0,El,3,2,True,0.11888111888111888,NR,
48,identificador_0,97.0,1,,meco_para_12,1,identificador,3,13,True,0.11888111888111888,NR,0.022828900917863028
49,de_3,,0,,meco_para_12,0,de,3,2,True,0.11888111888111888,NR,
50,registro_0,271.0,3,,meco_para_12,3,registro,3,8,True,0.11888111888111888,NR,0.06377971287361732
51,es_1,73.0,1,,meco_para_12,1,es,3,2,True,0.11888111888111888,NR,0.017180513061896916
52,una_1,242.0,1,meco_para_12_qa_3 ,meco_para_12,1,una,3,3,True,0.11888111888111888,NR,0.05695457754765827
53,serie_0,,0,meco_para_12_qa_3 ,meco_para_12,0,serie,3,5,True,0.11888111888111888,NR,
54,de_4,,0,meco_para_12_qa_3 ,meco_para_12,0,de,3,2,True,0.11888111888111888,NR,
55,letras_0,142.0,1,meco_para_12_qa_3 ,meco_para_12,1,letras,3,6,True,0.11888111888111888,NR,0.03341962814779948
56,o_2,,0,meco_para_12_qa_3 ,meco_para_12,0,o,3,1,True,0.11888111888111888,NR,
57,ntmeros_0,235.0,2,meco_para_12_qa_3 ,meco_para_12,2,ntmeros,3,7,True,0.11888111888111888,NR,0.05530713108966816
58,que_0,63.0,1,,meco_para_12,1,que,3,3,True,0.11888111888111888,NR,0.014827018121911038
59,identifican_0,766.0,6,,meco_para_12,6,identifican,3,11,True,0.11888111888111888,NR,0.18027771240291834
