,relFix,TRT,countFix,word_id,word_id_orig,text_id,sentence_id,word_length
0,0.1400953934510705,247.31372549019608,1.0916666666666666,Sarap,Sarap_0,meco_para_7,1,5
1,0.1617963314333934,325.4761904761905,1.8083333333333333,"tadimi,","tadimi,_0",meco_para_7,1,7
2,0.17119155322046406,353.1940298507463,1.9916666666666667,sarabin,sarabin_0,meco_para_7,1,7
3,0.19796015974851333,478.94666666666666,3.1166666666666667, duyumsal, duyumsal_0,meco_para_7,1,9
4,0.18515275391884373,438.5652173913044,2.4833333333333334,olarak,olarak_0,meco_para_7,1,6
5,0.19838558447204221,574.2615384615384,3.2,incelenmesi,incelenmesi_0,meco_para_7,1,11
6,0.10482447355808934,236.06382978723406,1.0083333333333333,ve,ve_0,meco_para_7,1,2
7,0.3345259814480713,674.5294117647059,3.591666666666667,degerlendirilmesidir.,degerlendirilmesidir._0,meco_para_7,1,21
8,0.070975376108718,214.97142857142856,0.65,Sarap,Sarap_1,meco_para_7,2,5
9,0.05145884235790489,171.69565217391303,0.375,tadim,tadim_0,meco_para_7,2,5
10,0.08511222868426609,254.96923076923076,1.425,pratigi,pratigi_0,meco_para_7,2,7
11,0.07220111870142193,297.40625,1.5833333333333333,sarap,sarap_2,meco_para_7,2,5
12,0.07316329119492028,370.52564102564105,2.525,Uretimi,Uretimi_0,meco_para_7,2,7
13,0.07704930962835524,411.9066666666667,2.441666666666667,kadar,kadar_0,meco_para_7,2,5
14,0.09258772027831265,545.2658227848101,3.75,"antikken,","antikken,_0",meco_para_7,2,9
15,0.07904644487822908,386.0845070422535,2.408333333333333,daha,daha_0,meco_para_7,2,4
16,0.10514574089171541,537.8933333333333,3.2333333333333334,bicimsel,bicimsel_0,meco_para_7,2,8
17,0.07081464359971013,291.8135593220339,1.4333333333333333,bir,bir_0,meco_para_7,2,3
18,0.10219048650567433,480.52702702702703,2.908333333333333,metodoloji,metodoloji_0,meco_para_7,2,10
19,0.0675769297986503,329.1904761904762,0.9333333333333333,orta,orta_0,meco_para_7,2,4
20,0.05831841433086656,308.219512195122,1.0333333333333334, caglarin, caglarin_0,meco_para_7,2,9
21,0.12999037073571057,462.5853658536585,3.2,sonlarindan,sonlarindan_0,meco_para_7,2,11
22,0.13234394874614347,571.4285714285714,3.908333333333333, glnUmUuze, glnUmUuze_0,meco_para_7,2,10
23,0.09791435284944244,483.2093023255814,3.4916666666666667,yavasca,yavasca__0,meco_para_7,2,7
24,0.1653355792929962,920.9775280898876,6.733333333333333,olusmaktadir.,olusmaktadir._0,meco_para_7,2,13
25,0.06871861499704357,670.722891566265,4.466666666666667,"Modern,","Modern,_0",meco_para_7,3,7
26,0.06660749567783682,759.1547619047619,5.025,profesyonel,profesyonel_0,meco_para_7,3,11
27,0.03799177924687251,361.82191780821915,2.1,sarap,sarap_3,meco_para_7,3,5
28,0.024387422263911055,212.3095238095238,0.675,—,—_0,meco_para_7,3,1
29,0.05350606657695634,400.968253968254,1.9166666666666667,tadimcilari,tadimcilari_0,meco_para_7,3,11
30,0.04595571826426451,316.36986301369865,2.0833333333333335,sarabin,sarabin_1,meco_para_7,3,7
31,0.05445348804481288,469.9425287356322,3.283333333333333,algilanan,algilanan_0,meco_para_7,3,9
32,0.06127036426812141,551.8674698795181,3.2416666666666667,lezzet,lezzet_0,meco_para_7,3,6
33,0.06778667055627488,699.7555555555556,5.291666666666667," cesitlerini,"," cesitlerini,_0",meco_para_7,3,13
34,0.08654287727346674,833.516129032258,6.425,aromasini,aromasini_0,meco_para_7,3,9
35,0.0353761879515307,412.05333333333334,2.45,ve,ve_1,meco_para_7,3,2
36,0.04903526069776741,524.2375,3.308333333333333, genel, genel__0,meco_para_7,3,6
37,0.08769936724130477,913.1477272727273,6.2,karakteristigini,karakteristigini_0,meco_para_7,3,16
38,0.03340317517954622,371.7068965517241,1.625,tarif,tarif_0,meco_para_7,3,5
39,0.0355482099974937,349.9318181818182,1.1833333333333333,etmek,etmek_0,meco_para_7,3,5
40,0.02873332416618197,268.64,0.49166666666666664,icin,icin_0,meco_para_7,3,4
41,0.060350509993320846,421.95061728395063,2.683333333333333,kullanilan,kullanilan_0,meco_para_7,3,10
42,0.06032463528588686,465.5810810810811,2.9166666666666665,stirekli,stirekli_0,meco_para_7,3,8
43,0.05942272027952371,516.1363636363636,3.683333333333333,olarak,olarak_1,meco_para_7,3,6
44,0.0683842418004187,672.9662921348314,4.5,gelisen,gelisen_0,meco_para_7,3,7
45,0.09841213195396006,864.8514851485148,7.108333333333333,6zellesmis,6zellesmis_—_0,meco_para_7,3,10
46,0.11551963755579787,1045.2061855670104,8.158333333333333,terminolojiyi,terminolojiyi_0,meco_para_7,3,13
47,0.0755995963771457,732.8021978021978,5.291666666666667,kullanirlar.,kullanirlar._0,meco_para_7,3,12
48,0.054851225347335913,388.98148148148147,1.6666666666666667,Son,Son_0,meco_para_7,4,3
49,0.06631856835626485,438.37735849056605,1.8583333333333334,yillarda,yillarda_0,meco_para_7,4,8
50,0.04635428943189703,317.3333333333333,0.8583333333333333,hem,hem_0,meco_para_7,4,3
51,0.12681038723401603,463.1294117647059,3.175,uzmanlarda,uzmanlarda_0,meco_para_7,4,10
52,0.09091044199236303,383.5875,2.558333333333333,hem,hem_1,meco_para_7,4,3
53,0.06177702024503265,311.4415584415584,2.1333333333333333,de,de__0,meco_para_7,4,2
54,0.16472963020436576,825.4059405940594,6.816666666666666,tiketicilerde,tiketicilerde_0,meco_para_7,4,13
