,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Ein,1,3,True,0.06481481481481481,NR,
1,Fahrzeugkennzeichen_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Fahrzeugkennzeichen,1,19,True,0.06481481481481481,NR,
2,ist_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,ist,1,3,True,0.06481481481481481,NR,
3,ein_1,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,ein,1,3,True,0.06481481481481481,NR,
4,Metall-_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Metall-,1,7,True,0.06481481481481481,NR,
5,oder_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,oder,1,4,True,0.06481481481481481,NR,
6,"Kunststoffschild,_0",,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,"Kunststoffschild,",1,17,True,0.06481481481481481,NR,
7,das_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,das,1,3,True,0.06481481481481481,NR,
8,zur_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,zur,1,3,True,0.06481481481481481,NR,
9, amtlichen_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0, amtlichen,1,10,True,0.06481481481481481,NR,
10,Identifizierung_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Identifizierung,1,15,True,0.06481481481481481,NR,
11,an_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,an,1,2,True,0.06481481481481481,NR,
12,einem_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,einem,1,5,True,0.06481481481481481,NR,
13,Fahrzeug_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Fahrzeug,1,8,True,0.06481481481481481,NR,
14,angebracht_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,angebracht,1,10,True,0.06481481481481481,NR,
15,ist._1,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,ist.,1,4,True,0.06481481481481481,NR,
16,In_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,In,2,2,True,0.06481481481481481,NR,
17,allen_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,allen,2,5,True,0.06481481481481481,NR,
18, Landern’_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0, Landern’,2,9,True,0.06481481481481481,NR,
19,sind_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,sind,2,4,True,0.06481481481481481,NR,
20,solche_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,solche,2,6,True,0.06481481481481481,NR,
21,Kennzeichen_0,537.0,5,"[16, 17, 18, 19, 42]",,meco_para_12,A2FT5C3Q8CLYV0,5,Kennzeichen,2,11,True,0.06481481481481481,NR,0.6955958549222798
22,fiir_0,94.0,1,[20],,meco_para_12,A2FT5C3Q8CLYV0,1,fiir,2,4,True,0.06481481481481481,NR,0.12176165803108809
23,Stra&enfahrzeuge_0,141.0,1,[23],,meco_para_12,A2FT5C3Q8CLYV0,1,Stra&enfahrzeuge,2,16,True,0.06481481481481481,NR,0.18264248704663213
24,wie_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,wie,2,3,True,0.06481481481481481,NR,
25,"Autos,_0",,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,"Autos,",2,6,True,0.06481481481481481,NR,
26,Lastwagen_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Lastwagen,2,9,True,0.06481481481481481,NR,
27,und_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,und,2,3,True,0.06481481481481481,NR,
28,Motorrader_0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,Motorrader,2,10,True,0.06481481481481481,NR,
29,erforderlich._0,,0,[],,meco_para_12,A2FT5C3Q8CLYV0,0,erforderlich.,2,13,True,0.06481481481481481,NR,
30,Ob_0,107.0,1,[13],meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,1,Ob,3,2,True,0.06481481481481481,NR,0.044657762938230386
31,sie_0,240.0,2,"[12, 21]",meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,2,sie,3,3,True,0.06481481481481481,NR,0.1001669449081803
32,fir_0,50.0,1,[11],meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,1,fir,3,3,True,0.06481481481481481,NR,0.020868113522537562
33,andere_0,279.0,1,[22],meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,1,andere,3,6,True,0.06481481481481481,NR,0.1164440734557596
34,Fahrzeuge_0,143.0,1,[24],meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,1,Fahrzeuge,3,9,True,0.06481481481481481,NR,0.059682804674457426
35,wie_1,93.0,1,[31],meco_para_12_qa_2 ,meco_para_12,A2FT5C3Q8CLYV0,1,wie,3,3,True,0.06481481481481481,NR,0.038814691151919864
