,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,Ein,1,3,True,0.022727272727272728,NR,
1,Fahrzeugkennzeichen_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,Fahrzeugkennzeichen,1,19,True,0.022727272727272728,NR,
2,ist_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,ist,1,3,True,0.022727272727272728,NR,
3,ein_1,,0,[],,meco_para_12,A231V4I32JKNTB,0,ein,1,3,True,0.022727272727272728,NR,
4,Metall-_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,Metall-,1,7,True,0.022727272727272728,NR,
5,oder_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,oder,1,4,True,0.022727272727272728,NR,
6,"Kunststoffschild,_0",,0,[],,meco_para_12,A231V4I32JKNTB,0,"Kunststoffschild,",1,17,True,0.022727272727272728,NR,
7,das_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,das,1,3,True,0.022727272727272728,NR,
8,zur_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,zur,1,3,True,0.022727272727272728,NR,
9, amtlichen_0,,0,[],,meco_para_12,A231V4I32JKNTB,0, amtlichen,1,10,True,0.022727272727272728,NR,
10,Identifizierung_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,Identifizierung,1,15,True,0.022727272727272728,NR,
11,an_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,an,1,2,True,0.022727272727272728,NR,
12,einem_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,einem,1,5,True,0.022727272727272728,NR,
13,Fahrzeug_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,Fahrzeug,1,8,True,0.022727272727272728,NR,
14,angebracht_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,angebracht,1,10,True,0.022727272727272728,NR,
15,ist._1,,0,[],,meco_para_12,A231V4I32JKNTB,0,ist.,1,4,True,0.022727272727272728,NR,
16,In_0,,0,[],,meco_para_12,A231V4I32JKNTB,0,In,2,2,True,0.022727272727272728,NR,
