,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,Ein,1,3,False,0.09147609147609148,NR,
1,Fahrzeugkennzeichen_0,240.0,2,"[12, 76]",,meco_para_12,A3RYA69KHGEZF8,2,Fahrzeugkennzeichen,1,19,False,0.09147609147609148,NR,0.07650621613006056
2,ist_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,ist,1,3,False,0.09147609147609148,NR,
3,ein_1,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,ein,1,3,False,0.09147609147609148,NR,
4,Metall-_0,306.0,2,"[50, 57]",,meco_para_12,A3RYA69KHGEZF8,2,Metall-,1,7,False,0.09147609147609148,NR,0.09754542556582722
5,oder_0,67.0,1,[19],,meco_para_12,A3RYA69KHGEZF8,1,oder,1,4,False,0.09147609147609148,NR,0.021357985336308574
6,"Kunststoffschild,_0",304.0,4,"[26, 59, 60, 61]",,meco_para_12,A3RYA69KHGEZF8,4,"Kunststoffschild,",1,17,False,0.09147609147609148,NR,0.09690787376474339
7,das_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,das,1,3,False,0.09147609147609148,NR,
8,zur_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,zur,1,3,False,0.09147609147609148,NR,
9, amtlichen_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0, amtlichen,1,10,False,0.09147609147609148,NR,
10,Identifizierung_0,848.0,3,"[7, 10, 74]",,meco_para_12,A3RYA69KHGEZF8,3,Identifizierung,1,15,False,0.09147609147609148,NR,0.27032196365954736
11,an_0,613.0,1,[11],,meco_para_12,A3RYA69KHGEZF8,1,an,1,2,False,0.09147609147609148,NR,0.19540962703219636
12,einem_0,137.0,2,"[14, 78]",,meco_para_12,A3RYA69KHGEZF8,2,einem,1,5,False,0.09147609147609148,NR,0.043672298374242906
13,Fahrzeug_0,134.0,1,[49],,meco_para_12,A3RYA69KHGEZF8,1,Fahrzeug,1,8,False,0.09147609147609148,NR,0.04271597067261715
14,angebracht_0,352.0,4,"[20, 27, 48, 54]",,meco_para_12,A3RYA69KHGEZF8,4,angebracht,1,10,False,0.09147609147609148,NR,0.1122091169907555
15,ist._1,136.0,1,[56],,meco_para_12,A3RYA69KHGEZF8,1,ist.,1,4,False,0.09147609147609148,NR,0.04335352247370099
16,In_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,In,2,2,False,0.09147609147609148,NR,
17,allen_0,236.0,2,"[28, 62]",,meco_para_12,A3RYA69KHGEZF8,2,allen,2,5,False,0.09147609147609148,NR,0.09129593810444875
18, Landern’_0,68.0,1,[30],,meco_para_12,A3RYA69KHGEZF8,1, Landern’,2,9,False,0.09147609147609148,NR,0.02630560928433269
19,sind_0,69.0,1,[31],,meco_para_12,A3RYA69KHGEZF8,1,sind,2,4,False,0.09147609147609148,NR,0.026692456479690523
20,solche_0,138.0,1,[32],,meco_para_12,A3RYA69KHGEZF8,1,solche,2,6,False,0.09147609147609148,NR,0.053384912959381046
21,Kennzeichen_0,748.0,4,"[5, 6, 9, 73]",,meco_para_12,A3RYA69KHGEZF8,4,Kennzeichen,2,11,False,0.09147609147609148,NR,0.28936170212765955
22,fiir_0,135.0,1,[70],,meco_para_12,A3RYA69KHGEZF8,1,fiir,2,4,False,0.09147609147609148,NR,0.05222437137330754
23,Stra&enfahrzeuge_0,204.0,2,"[42, 43]",,meco_para_12,A3RYA69KHGEZF8,2,Stra&enfahrzeuge,2,16,False,0.09147609147609148,NR,0.07891682785299807
24,wie_0,,0,[],,meco_para_12,A3RYA69KHGEZF8,0,wie,2,3,False,0.09147609147609148,NR,
25,"Autos,_0",339.0,2,"[55, 84]",,meco_para_12,A3RYA69KHGEZF8,2,"Autos,",2,6,False,0.09147609147609148,NR,0.1311411992263056
26,Lastwagen_0,238.0,2,"[65, 66]",,meco_para_12,A3RYA69KHGEZF8,2,Lastwagen,2,9,False,0.09147609147609148,NR,0.09206963249516441
27,und_0,238.0,3,"[64, 103, 104]",,meco_para_12,A3RYA69KHGEZF8,3,und,2,3,False,0.09147609147609148,NR,0.09206963249516441
