,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,A_0,,0,[],,meco_para_12,0,A,1,1,False,0.052845528455284556,NR,
1,vehicle_0,,0,[],,meco_para_12,0,vehicle,1,7,False,0.052845528455284556,NR,
2,registration_0,136.0,2,"[14, 30]",,meco_para_12,2,registration,1,12,False,0.052845528455284556,NR,0.0480225988700565
3,plate_0,,0,[],,meco_para_12,0,plate,1,5,False,0.052845528455284556,NR,
4,is_0,,0,[],,meco_para_12,0,is,1,2,False,0.052845528455284556,NR,
5,a_1,68.0,1,[35],,meco_para_12,1,a,1,1,False,0.052845528455284556,NR,0.02401129943502825
6,metal_0,406.0,6,"[7, 17, 45, 55, 108, 109]",,meco_para_12,6,metal,1,5,False,0.052845528455284556,NR,0.14336158192090395
7,or_0,70.0,1,[84],,meco_para_12,1,or,1,2,False,0.052845528455284556,NR,0.024717514124293787
8,plastic_0,214.0,2,"[19, 57]",,meco_para_12,2,plastic,1,7,False,0.052845528455284556,NR,0.07556497175141243
9,plate_1,533.0,6,"[8, 16, 21, 37, 46, 59]",,meco_para_12,6,plate,1,5,False,0.052845528455284556,NR,0.18820621468926554
10,attached_0,175.0,2,"[23, 209]",,meco_para_12,2,attached,1,8,False,0.052845528455284556,NR,0.06179378531073446
11,to_0,68.0,1,[213],,meco_para_12,1,to,1,2,False,0.052845528455284556,NR,0.02401129943502825
12,a_2,,0,[],,meco_para_12,0,a,1,1,False,0.052845528455284556,NR,
13,vehicle_1,170.0,2,"[205, 211]",,meco_para_12,2,vehicle,1,7,False,0.052845528455284556,NR,0.06002824858757062
14,for_0,69.0,1,[219],,meco_para_12,1,for,1,3,False,0.052845528455284556,NR,0.024364406779661018
15,officialidentification_0,821.0,6,"[20, 28, 34, 43, 61, 200]",,meco_para_12,6,officialidentification,1,22,False,0.052845528455284556,NR,0.2899011299435028
16,purposes._0,102.0,1,[4],,meco_para_12,1,purposes.,1,9,False,0.052845528455284556,NR,0.036016949152542374
17,All_0,102.0,1,[149],,meco_para_12,1,All,2,3,False,0.052845528455284556,NR,0.03825956489122281
