,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,340.0,1,[176],,meco_para_12,A1XJ3BTI522KKY,1,La,1,2,True,0.145748987854251,NR,0.0683967008650171
1,patente_0,1022.0,4,"[16, 161, 177, 178]",,meco_para_12,A1XJ3BTI522KKY,4,patente,1,7,True,0.145748987854251,NR,0.2055924361295514
2,de_0,101.0,1,[4],,meco_para_12,A1XJ3BTI522KKY,1,de,1,2,True,0.145748987854251,NR,0.02031784349225508
3,un_0,171.0,1,[5],,meco_para_12,A1XJ3BTI522KKY,1,un,1,2,True,0.145748987854251,NR,0.0343995171997586
4,vehiculo_0,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,vehiculo,1,8,True,0.145748987854251,NR,
5,es_0,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,es,1,2,True,0.145748987854251,NR,
6,una_0,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,una,1,3,True,0.145748987854251,NR,
7,placa_0,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,placa,1,5,True,0.145748987854251,NR,
8,de_1,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,de,1,2,True,0.145748987854251,NR,
9,metal_0,172.0,1,[182],,meco_para_12,A1XJ3BTI522KKY,1,metal,1,5,True,0.145748987854251,NR,0.03460068396700865
10,o_0,69.0,1,[170],,meco_para_12,A1XJ3BTI522KKY,1,o,1,1,True,0.145748987854251,NR,0.01388050694025347
11, plastico_0,713.0,4,"[171, 172, 184, 208]",,meco_para_12,A1XJ3BTI522KKY,4, plastico,1,9,True,0.145748987854251,NR,0.14343190504928585
12,fijada_0,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,fijada,1,6,True,0.145748987854251,NR,
13,al_0,543.0,2,"[71, 72]",,meco_para_12,A1XJ3BTI522KKY,2,al,1,2,True,0.145748987854251,NR,0.1092335546167773
14,vehiculo_1,,0,[],,meco_para_12,A1XJ3BTI522KKY,0,vehiculo,1,8,True,0.145748987854251,NR,
15,con_0,784.0,3,"[15, 28, 57]",,meco_para_12,A1XJ3BTI522KKY,3,con,1,3,True,0.145748987854251,NR,0.15771474552403944
16,el_0,137.0,2,"[29, 212]",,meco_para_12,A1XJ3BTI522KKY,2,el,1,2,True,0.145748987854251,NR,0.02755984711325689
17,propdsito_0,476.0,1,[191],,meco_para_12,A1XJ3BTI522KKY,1,propdsito,1,9,True,0.145748987854251,NR,0.09575538121102393
