,relFix,TRT,countFix,word_id,word_id_orig,text_id,sentence_id,word_length
0,0.04031651641010341,203.13636363636363,0.6379310344827587,La,La_0,meco_para_12,1,2
1,0.05193956473177456,299.1875,1.706896551724138,patente,patente_0,meco_para_12,1,7
2,0.04805833746926705,189.4516129032258,0.9310344827586207,de,de_0,meco_para_12,1,2
3,0.03999357481449149,195.23333333333332,0.9827586206896551,un,un_0,meco_para_12,1,2
4,0.05390102187819376,351.2857142857143,1.9655172413793103,vehiculo,vehiculo_0,meco_para_12,1,8
5,0.021860085299967812,188.92592592592592,0.8793103448275862,es,es_0,meco_para_12,1,2
6,0.05224074300555714,275.93333333333334,1.103448275862069,una,una_0,meco_para_12,1,3
7,0.04314017530739434,284.3103448275862,1.206896551724138,placa,placa_0,meco_para_12,1,5
8,0.023203630954908305,157.84,0.7413793103448276,de,de_1,meco_para_12,1,2
9,0.047468365890678904,285.962962962963,1.1379310344827587,metal,metal_0,meco_para_12,1,5
10,0.04110179359570278,362.0625,0.7241379310344828,o,o_0,meco_para_12,1,1
11,0.0347985005165643,276.17391304347825,1.0862068965517242, plastico, plastico_0,meco_para_12,1,9
12,0.028780087292204937,190.63636363636363,0.5862068965517241,fijada,fijada_0,meco_para_12,1,6
13,0.029346329137793076,153.88888888888889,0.25862068965517243,al,al_0,meco_para_12,1,2
14,0.06298759530535879,298.14285714285717,0.1896551724137931,vehiculo,vehiculo_1,meco_para_12,1,8
15,0.06469624447081988,248.58620689655172,1.0172413793103448,con,con_0,meco_para_12,1,3
16,0.038811786837094624,184.55172413793105,0.8793103448275862,el,el_0,meco_para_12,1,2
17,0.0958487076386266,588.8974358974359,3.2241379310344827,propdsito,propdsito_0,meco_para_12,1,9
18,0.03546123933513567,271.3939393939394,1.5,de,de_2,meco_para_12,1,2
19,0.09524947373875228,702.8717948717949,4.0344827586206895,identificacién,identificacién_0,meco_para_12,1,14
20,0.06316407163469934,433.97435897435895,2.2586206896551726,oficial,oficial_0,meco_para_12,1,7
21,0.059113275431235304,361.90625,1.6551724137931034,Todos,Todos_0,meco_para_12,1,5
22,0.03528809375443,288.3703703703704,1.1379310344827587,los,los_0,meco_para_12,1,3
23,0.04972964807166857,400.25925925925924,1.4137931034482758,paises,paises_0,meco_para_12,1,6
24,0.06334346618544023,496.64516129032256,2.103448275862069,requieren,requieren_0,meco_para_12,1,9
25,0.07441820591300319,583.2352941176471,1.0517241379310345,patentes,patentes_0,meco_para_12,1,8
26,0.03169179780352853,178.0,0.15517241379310345,para,para_0,meco_para_12,1,4
27,0.08303419449103569,304.30434782608694,2.2241379310344827,vehiculos,vehiculos_0,meco_para_12,1,9
28,0.05489461480901547,391.80555555555554,2.0344827586206895,como,como_0,meco_para_12,1,4
29,0.0572467292675865,480.6764705882353,2.2413793103448274,"autos,","autos,_0",meco_para_12,1,6
30,0.08256632897428666,599.1627906976744,3.7413793103448274,camiones,camiones_0,meco_para_12,1,8
31,0.0414911637041566,300.0,0.9482758620689655,y,y_0,meco_para_12,1,1
32,0.10990192425372011,643.5681818181819,3.8448275862068964,motocicletas.,motocicletas._0,meco_para_12,1,13
33,0.06627658213295064,281.6666666666667,1.0862068965517242,Su,Su_0,meco_para_12,2,2
34,0.1458494542758197,614.4166666666666,2.9827586206896552, requerimiento, requerimiento_0,meco_para_12,2,14
35,0.07385124988857615,379.125,1.0344827586206897,para,para_1,meco_para_12,2,4
36,0.06886007838501139,381.3333333333333,0.5344827586206896,otros,otros_0,meco_para_12,2,5
37,0.10958098141664636,349.90909090909093,0.4482758620689655,vehiculos,vehiculos_1,meco_para_12,2,9
38,0.07596845796896255,231.77142857142857,1.3793103448275863,como,como_1,meco_para_12,2,4
39,0.1659103389419003,398.9111111111111,2.5344827586206895,"bicicletas,","bicicletas,_0",meco_para_12,2,11
40,0.11837649382161512,434.42105263157896,2.103448275862069,botes,botes_0,meco_para_12,2,5
41,0.09179872910162606,283.8181818181818,1.2758620689655173,o,o_1,meco_para_12,2,1
42,0.1596731747924738,502.95454545454544,3.0344827586206895,tractores,tractores_0,meco_para_12,2,9
43,0.11879214792290331,374.79487179487177,2.206896551724138,puede,puede_0,meco_para_12,2,5
44,0.10045592939670785,337.9512195121951,2.1379310344827585,variar,variar_0,meco_para_12,2,6
45,0.0922703331580995,267.3333333333333,1.3275862068965518,por,por_0,meco_para_12,2,3
46,0.14659041130014905,525.0714285714286,3.1206896551724137,jurisdiccién.,jurisdiccién._0,meco_para_12,2,13
47,0.0472756188006091,302.1578947368421,0.5862068965517241,El,El_1,meco_para_12,3,2
48,0.060617914506309115,395.30434782608694,1.1724137931034482,identificador,identificador_0,meco_para_12,3,13
49,0.035035577922757334,168.16666666666666,0.13793103448275862,de,de_3,meco_para_12,3,2
50,0.050113008811532724,252.1081081081081,1.5344827586206897,registro,registro_0,meco_para_12,3,8
51,0.0454663424627403,203.88,0.8103448275862069,es,es_1,meco_para_12,3,2
