,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,La,1,2,True,0.1888111888111888,NR,
1,patente_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,patente,1,7,True,0.1888111888111888,NR,
2,de_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,de,1,2,True,0.1888111888111888,NR,
3,un_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,un,1,2,True,0.1888111888111888,NR,
4,vehiculo_0,68.0,1,[98],,meco_para_12,A1ID7AR1O8VRHP,1,vehiculo,1,8,True,0.1888111888111888,NR,0.020088626292466764
5,es_0,170.0,2,"[100, 374]",,meco_para_12,A1ID7AR1O8VRHP,2,es,1,2,True,0.1888111888111888,NR,0.050221565731166914
6,una_0,204.0,2,"[8, 9]",,meco_para_12,A1ID7AR1O8VRHP,2,una,1,3,True,0.1888111888111888,NR,0.06026587887740029
7,placa_0,103.0,1,[11],,meco_para_12,A1ID7AR1O8VRHP,1,placa,1,5,True,0.1888111888111888,NR,0.030428360413589366
8,de_1,68.0,1,[373],,meco_para_12,A1ID7AR1O8VRHP,1,de,1,2,True,0.1888111888111888,NR,0.020088626292466764
9,metal_0,68.0,1,[369],,meco_para_12,A1ID7AR1O8VRHP,1,metal,1,5,True,0.1888111888111888,NR,0.020088626292466764
10,o_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,o,1,1,True,0.1888111888111888,NR,
11, plastico_0,614.0,6,"[52, 330, 331, 377, 382, 383]",,meco_para_12,A1ID7AR1O8VRHP,6, plastico,1,9,True,0.1888111888111888,NR,0.18138847858197932
12,fijada_0,1086.0,7,"[24, 26, 329, 333, 387, 388, 392]",,meco_para_12,A1ID7AR1O8VRHP,7,fijada,1,6,True,0.1888111888111888,NR,0.3208271787296898
13,al_0,102.0,1,[390],,meco_para_12,A1ID7AR1O8VRHP,1,al,1,2,True,0.1888111888111888,NR,0.030132939438700147
14,vehiculo_1,236.0,3,"[336, 337, 338]",,meco_para_12,A1ID7AR1O8VRHP,3,vehiculo,1,8,True,0.1888111888111888,NR,0.06971935007385524
15,con_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,con,1,3,True,0.1888111888111888,NR,
16,el_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,el,1,2,True,0.1888111888111888,NR,
17,propdsito_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,propdsito,1,9,True,0.1888111888111888,NR,
18,de_2,69.0,1,[78],,meco_para_12,A1ID7AR1O8VRHP,1,de,1,2,True,0.1888111888111888,NR,0.020384047267355983
19,identificacién_0,291.0,4,"[79, 309, 349, 393]",,meco_para_12,A1ID7AR1O8VRHP,4,identificacién,1,14,True,0.1888111888111888,NR,0.08596750369276218
20,oficial_0,306.0,3,"[7, 324, 417]",,meco_para_12,A1ID7AR1O8VRHP,3,oficial,1,7,True,0.1888111888111888,NR,0.09039881831610044
21,Todos_0,275.0,3,"[17, 325, 355]",,meco_para_12,A1ID7AR1O8VRHP,3,Todos,2,5,True,0.1888111888111888,NR,0.08741258741258741
22,los_0,102.0,1,[72],,meco_para_12,A1ID7AR1O8VRHP,1,los,2,3,True,0.1888111888111888,NR,0.03242212333121424
23,paises_0,204.0,3,"[74, 76, 326]",,meco_para_12,A1ID7AR1O8VRHP,3,paises,2,6,True,0.1888111888111888,NR,0.06484424666242848
24,requieren_0,716.0,8,"[49, 50, 51, 75, 118, 372, 378, 381]",,meco_para_12,A1ID7AR1O8VRHP,8,requieren,2,9,True,0.1888111888111888,NR,0.22759059122695485
25,patentes_0,557.0,6,"[385, 386, 396, 397, 398, 414]",,meco_para_12,A1ID7AR1O8VRHP,6,patentes,2,8,True,0.1888111888111888,NR,0.17705022250476796
26,para_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,para,2,4,True,0.1888111888111888,NR,
27,vehiculos_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,vehiculos,2,9,True,0.1888111888111888,NR,
28,como_0,138.0,2,"[399, 401]",,meco_para_12,A1ID7AR1O8VRHP,2,como,2,4,True,0.1888111888111888,NR,0.043865225683407505
29,"autos,_0",273.0,2,"[308, 341]",,meco_para_12,A1ID7AR1O8VRHP,2,"autos,",2,6,True,0.1888111888111888,NR,0.08677685950413223
30,camiones_0,438.0,6,"[33, 55, 311, 362, 394, 402]",,meco_para_12,A1ID7AR1O8VRHP,6,camiones,2,8,True,0.1888111888111888,NR,0.13922441195168467
31,y_0,172.0,2,"[312, 415]",,meco_para_12,A1ID7AR1O8VRHP,2,y,2,1,True,0.1888111888111888,NR,0.05467260012714558
32,motocicletas._0,271.0,3,"[43, 323, 368]",,meco_para_12,A1ID7AR1O8VRHP,3,motocicletas.,2,13,True,0.1888111888111888,NR,0.08614113159567705
33,Su_0,68.0,1,[71],,meco_para_12,A1ID7AR1O8VRHP,1,Su,3,2,True,0.1888111888111888,NR,0.017355793772332824
34, requerimiento_0,849.0,10,"[47, 48, 64, 73, 77, 116, 322, 327, 328, 370]",,meco_para_12,A1ID7AR1O8VRHP,10, requerimiento,3,14,True,0.1888111888111888,NR,0.21669218989280245
35,para_1,445.0,6,"[25, 94, 96, 119, 139, 371]",,meco_para_12,A1ID7AR1O8VRHP,6,para,3,4,True,0.1888111888111888,NR,0.11357835630423685
36,otros_0,376.0,4,"[140, 180, 379, 384]",,meco_para_12,A1ID7AR1O8VRHP,4,otros,3,5,True,0.1888111888111888,NR,0.0959673302705462
37,vehiculos_1,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,vehiculos,3,9,True,0.1888111888111888,NR,
38,como_1,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,como,3,4,True,0.1888111888111888,NR,
39,"bicicletas,_0",68.0,1,[400],meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,1,"bicicletas,",3,11,True,0.1888111888111888,NR,0.017355793772332824
40,botes_0,171.0,2,"[342, 352]",meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,2,botes,3,5,True,0.1888111888111888,NR,0.043644716692189896
41,o_1,103.0,1,[34],meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,1,o,3,1,True,0.1888111888111888,NR,0.02628892291985707
42,tractores_0,810.0,11,"[4, 5, 42, 54, 58, 101, 107, 306, 310, 361, 403]",meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,11,tractores,3,9,True,0.1888111888111888,NR,0.20673813169984687
43,puede_0,240.0,3,"[44, 53, 313]",meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,3,puede,3,5,True,0.1888111888111888,NR,0.06125574272588055
44,variar_0,134.0,1,[111],meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,1,variar,3,6,True,0.1888111888111888,NR,0.034201123021949976
45,por_0,138.0,2,"[20, 409]",meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,2,por,3,3,True,0.1888111888111888,NR,0.03522205206738132
46,jurisdiccién._0,516.0,6,"[21, 93, 95, 114, 115, 380]",meco_para_12_qa_2 ,meco_para_12,A1ID7AR1O8VRHP,6,jurisdiccién.,3,13,True,0.1888111888111888,NR,0.13169984686064318
47,El_1,274.0,3,"[138, 236, 419]",,meco_para_12,A1ID7AR1O8VRHP,3,El,4,2,True,0.1888111888111888,NR,0.02793353043123662
48,identificador_0,239.0,3,"[159, 181, 182]",,meco_para_12,A1ID7AR1O8VRHP,3,identificador,4,13,True,0.1888111888111888,NR,0.024365378733815883
49,de_3,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,de,4,2,True,0.1888111888111888,NR,
50,registro_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,registro,4,8,True,0.1888111888111888,NR,
51,es_1,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,es,4,2,True,0.1888111888111888,NR,
52,una_1,,0,[],meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,0,una,4,3,True,0.1888111888111888,NR,
53,serie_0,192.0,3,"[97, 345, 360]",meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,3,serie,4,5,True,0.1888111888111888,NR,0.01957386074013661
54,de_4,168.0,2,"[120, 343]",meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,2,de,4,2,True,0.1888111888111888,NR,0.017127128147619533
55,letras_0,396.0,4,"[57, 85, 86, 346]",meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,4,letras,4,6,True,0.1888111888111888,NR,0.040371087776531756
56,o_2,208.0,3,"[108, 363, 404]",meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,3,o,4,1,True,0.1888111888111888,NR,0.02120501580181466
57,ntmeros_0,818.0,10,"[14, 40, 41, 66, 80, 195, 304, 319, 367, 408]",meco_para_12_qa_3 ,meco_para_12,A1ID7AR1O8VRHP,10,ntmeros,4,7,True,0.1888111888111888,NR,0.08339280252829034
58,que_0,469.0,6,"[19, 63, 89, 112, 113, 410]",,meco_para_12,A1ID7AR1O8VRHP,6,que,4,3,True,0.1888111888111888,NR,0.04781323274543786
59,identifican_0,577.0,7,"[46, 90, 133, 135, 229, 421, 427]",,meco_para_12,A1ID7AR1O8VRHP,7,identifican,4,11,True,0.1888111888111888,NR,0.058823529411764705
60,Unicamente_0,1155.0,12,"[137, 155, 156, 157, 179, 204, 205, 230, 231, 232, 233, 234]",,meco_para_12,A1ID7AR1O8VRHP,12,Unicamente,4,10,True,0.1888111888111888,NR,0.11774900601488429
61,al_1,171.0,2,"[158, 413]",,meco_para_12,A1ID7AR1O8VRHP,2,al,4,2,True,0.1888111888111888,NR,0.017432969721684167
62,duefio_0,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,duefio,4,6,True,0.1888111888111888,NR,
63,de_5,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,de,4,2,True,0.1888111888111888,NR,
64,un_1,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,un,4,2,True,0.1888111888111888,NR,
65,vehiculo_2,,0,[],,meco_para_12,A1ID7AR1O8VRHP,0,vehiculo,4,8,True,0.1888111888111888,NR,
66,dentro_0,273.0,3,"[141, 375, 376]",,meco_para_12,A1ID7AR1O8VRHP,3,dentro,4,6,True,0.1888111888111888,NR,0.027831583239881743
67,de_6,373.0,4,"[87, 146, 395, 406]",,meco_para_12,A1ID7AR1O8VRHP,4,de,4,2,True,0.1888111888111888,NR,0.03802630237536956
68,la__0,517.0,6,"[65, 68, 102, 104, 305, 364]",,meco_para_12,A1ID7AR1O8VRHP,6,la,4,2,True,0.1888111888111888,NR,0.052706697930472016
69,regidn_0,1323.0,11,"[3, 15, 16, 103, 143, 145, 317, 318, 348, 354, 366]",,meco_para_12,A1ID7AR1O8VRHP,11,regidn,4,6,True,0.1888111888111888,NR,0.13487613416250382
