,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,[],,meco_para_12,0,Ein,1,3,True,0.011695906432748537,NR,
1,Fahrzeugkennzeichen_0,541.0,5,"[16, 26, 27, 28, 46]",,meco_para_12,5,Fahrzeugkennzeichen,1,19,True,0.011695906432748537,NR,0.34612923864363404
2,ist_0,,0,[],,meco_para_12,0,ist,1,3,True,0.011695906432748537,NR,
3,ein_1,,0,[],,meco_para_12,0,ein,1,3,True,0.011695906432748537,NR,
4,Metall-_0,,0,[],,meco_para_12,0,Metall-,1,7,True,0.011695906432748537,NR,
5,oder_0,,0,[],,meco_para_12,0,oder,1,4,True,0.011695906432748537,NR,
6,"Kunststoffschild,_0",,0,[],,meco_para_12,0,"Kunststoffschild,",1,17,True,0.011695906432748537,NR,
7,das_0,,0,[],,meco_para_12,0,das,1,3,True,0.011695906432748537,NR,
8,zur_0,,0,[],,meco_para_12,0,zur,1,3,True,0.011695906432748537,NR,
9, amtlichen_0,,0,[],,meco_para_12,0, amtlichen,1,10,True,0.011695906432748537,NR,
10,Identifizierung_0,475.0,3,"[4, 38, 60]",,meco_para_12,3,Identifizierung,1,15,True,0.011695906432748537,NR,0.3039027511196417
11,an_0,411.0,3,"[5, 17, 78]",,meco_para_12,3,an,1,2,True,0.011695906432748537,NR,0.2629558541266795
12,einem_0,136.0,1,[47],,meco_para_12,1,einem,1,5,True,0.011695906432748537,NR,0.08701215611004479
13,Fahrzeug_0,,0,[],,meco_para_12,0,Fahrzeug,1,8,True,0.011695906432748537,NR,
14,angebracht_0,,0,[],,meco_para_12,0,angebracht,1,10,True,0.011695906432748537,NR,
15,ist._1,,0,[],,meco_para_12,0,ist.,1,4,True,0.011695906432748537,NR,
16,In_0,,0,[],,meco_para_12,0,In,2,2,True,0.011695906432748537,NR,
17,allen_0,,0,[],,meco_para_12,0,allen,2,5,True,0.011695906432748537,NR,
18, Landern’_0,,0,[],,meco_para_12,0, Landern’,2,9,True,0.011695906432748537,NR,
19,sind_0,,0,[],,meco_para_12,0,sind,2,4,True,0.011695906432748537,NR,
20,solche_0,,0,[],,meco_para_12,0,solche,2,6,True,0.011695906432748537,NR,
21,Kennzeichen_0,523.0,4,"[37, 59, 70, 89]",,meco_para_12,4,Kennzeichen,2,11,True,0.011695906432748537,NR,0.298005698005698
22,fiir_0,235.0,3,"[39, 40, 71]",,meco_para_12,3,fiir,2,4,True,0.011695906432748537,NR,0.1339031339031339
23,Stra&enfahrzeuge_0,997.0,9,"[18, 19, 30, 31, 41, 48, 61, 72, 79]",,meco_para_12,9,Stra&enfahrzeuge,2,16,True,0.011695906432748537,NR,0.5680911680911681
24,wie_0,,0,[],,meco_para_12,0,wie,2,3,True,0.011695906432748537,NR,
25,"Autos,_0",,0,[],,meco_para_12,0,"Autos,",2,6,True,0.011695906432748537,NR,
26,Lastwagen_0,,0,[],,meco_para_12,0,Lastwagen,2,9,True,0.011695906432748537,NR,
27,und_0,,0,[],,meco_para_12,0,und,2,3,True,0.011695906432748537,NR,
28,Motorrader_0,,0,[],,meco_para_12,0,Motorrader,2,10,True,0.011695906432748537,NR,
29,erforderlich._0,,0,[],,meco_para_12,0,erforderlich.,2,13,True,0.011695906432748537,NR,
30,Ob_0,,0,[],meco_para_12_qa_2 ,meco_para_12,0,Ob,3,2,True,0.011695906432748537,NR,
31,sie_0,,0,[],meco_para_12_qa_2 ,meco_para_12,0,sie,3,3,True,0.011695906432748537,NR,
32,fir_0,106.0,1,[90],meco_para_12_qa_2 ,meco_para_12,1,fir,3,3,True,0.011695906432748537,NR,0.032585305871503226
33,andere_0,435.0,3,"[6, 49, 73]",meco_para_12_qa_2 ,meco_para_12,3,andere,3,6,True,0.011695906432748537,NR,0.13372271749154627
34,Fahrzeuge_0,1047.0,5,"[20, 32, 33, 42, 62]",meco_para_12_qa_2 ,meco_para_12,5,Fahrzeuge,3,9,True,0.011695906432748537,NR,0.32185674761758376
35,wie_1,59.0,1,[10],meco_para_12_qa_2 ,meco_para_12,1,wie,3,3,True,0.011695906432748537,NR,0.018137104211497078
36,"Fahrrader,_0",70.0,1,[9],meco_para_12_qa_2 ,meco_para_12,1,"Fahrrader,",3,10,True,0.011695906432748537,NR,0.02151859821703043
