,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,The_0,,0,,meco_para_11,0,The,1,3,True,0.047619047619047616,NR,
1,International_0,,0,,meco_para_11,0,International,1,13,True,0.047619047619047616,NR,
2,Union_0,64.0,1,,meco_para_11,1,Union,1,5,True,0.047619047619047616,NR,0.06808510638297872
3,for_0,,0,,meco_para_11,0,for,1,3,True,0.047619047619047616,NR,
4,Conservation_0,347.0,3,,meco_para_11,3,Conservation,1,12,True,0.047619047619047616,NR,0.36914893617021277
5,of_0,,0,,meco_para_11,0,of,1,2,True,0.047619047619047616,NR,
6,Nature_0,100.0,1,,meco_para_11,1,Nature,1,6,True,0.047619047619047616,NR,0.10638297872340426
7,is_0,,0,,meco_para_11,0,is,1,2,True,0.047619047619047616,NR,
8,an__0,,0,meco_para_11_qa_0 ,meco_para_11,0,an,1,2,True,0.047619047619047616,NR,
9,international_1,,0,meco_para_11_qa_0 ,meco_para_11,0,international,1,13,True,0.047619047619047616,NR,
10,organization_0,,0,meco_para_11_qa_0 ,meco_para_11,0,organization,1,12,True,0.047619047619047616,NR,
11,working_0,,0,,meco_para_11,0,working,1,7,True,0.047619047619047616,NR,
12,in_0,,0,,meco_para_11,0,in,1,2,True,0.047619047619047616,NR,
13,the_1,,0,,meco_para_11,0,the,1,3,True,0.047619047619047616,NR,
14,field_0,59.0,1,,meco_para_11,1,field,1,5,True,0.047619047619047616,NR,0.0627659574468085
15,of_1,69.0,1,,meco_para_11,1,of,1,2,True,0.047619047619047616,NR,0.07340425531914893
16,nature_1,70.0,1,,meco_para_11,1,nature,1,6,True,0.047619047619047616,NR,0.07446808510638298
17,conservation_1,178.0,2,,meco_para_11,2,conservation,1,12,True,0.047619047619047616,NR,0.18936170212765957
18,and_0,,0,,meco_para_11,0,and,1,3,True,0.047619047619047616,NR,
19,the_2,,0,,meco_para_11,0,the,1,3,True,0.047619047619047616,NR,
20,sustainable_0,,0,,meco_para_11,0,sustainable,1,11,True,0.047619047619047616,NR,
21,use_0,,0,,meco_para_11,0,use,1,3,True,0.047619047619047616,NR,
22,of_2,53.0,1,,meco_para_11,1,of,1,2,True,0.047619047619047616,NR,0.05638297872340425
23,natural_0,,0,,meco_para_11,0,natural,1,7,True,0.047619047619047616,NR,
24,resources._0,,0,,meco_para_11,0,resources.,1,10,True,0.047619047619047616,NR,
25,It_0,,0,,meco_para_11,0,It,2,2,True,0.047619047619047616,NR,
26,is_1,,0,,meco_para_11,0,is,2,2,True,0.047619047619047616,NR,
27,involved_0,,0,,meco_para_11,0,involved,2,8,True,0.047619047619047616,NR,
28,in_1,,0,,meco_para_11,0,in,2,2,True,0.047619047619047616,NR,
29,data_0,54.0,1,,meco_para_11,1,data,2,4,True,0.047619047619047616,NR,0.11226611226611227
30,gathering_0,70.0,1,,meco_para_11,1,gathering,2,9,True,0.047619047619047616,NR,0.14553014553014554
31,and_1,172.0,3,,meco_para_11,3,and,2,3,True,0.047619047619047616,NR,0.3575883575883576
32,"analysis,_0",120.0,2,,meco_para_11,2,"analysis,",2,9,True,0.047619047619047616,NR,0.2494802494802495
33,"research,_0",,0,,meco_para_11,0,"research,",2,9,True,0.047619047619047616,NR,
34,field_1,,0,,meco_para_11,0,field,2,5,True,0.047619047619047616,NR,
35,"projects,_0",,0,,meco_para_11,0,"projects,",2,9,True,0.047619047619047616,NR,
36,"advocacy,_0",,0,,meco_para_11,0,"advocacy,",2,9,True,0.047619047619047616,NR,
37,and_2,,0,,meco_para_11,0,and,2,3,True,0.047619047619047616,NR,
38,education._0,65.0,1,,meco_para_11,1,education.,2,10,True,0.047619047619047616,NR,0.13513513513513514
39,Its_0,,0,,meco_para_11,0,Its,3,3,True,0.047619047619047616,NR,
40,mission_0,137.0,2,,meco_para_11,2,mission,3,7,True,0.047619047619047616,NR,0.06511406844106464
41,is_2,169.0,2,,meco_para_11,2,is,3,2,True,0.047619047619047616,NR,0.08032319391634982
42,to_0,378.0,5,,meco_para_11,5,to,3,2,True,0.047619047619047616,NR,0.1796577946768061
43,"‘influence,_0",73.0,1,,meco_para_11,1,"‘influence,",3,11,True,0.047619047619047616,NR,0.034695817490494295
44,encourage_0,,0,,meco_para_11,0,encourage,3,9,True,0.047619047619047616,NR,
45,and_3,57.0,1,,meco_para_11,1,and,3,3,True,0.047619047619047616,NR,0.02709125475285171
46,assist_0,,0,,meco_para_11,0,assist,3,6,True,0.047619047619047616,NR,
47,societies_0,,0,,meco_para_11,0,societies,3,9,True,0.047619047619047616,NR,
48,throughout_0,,0,meco_para_11_qa_2 ,meco_para_11,0,throughout,3,10,True,0.047619047619047616,NR,
49,the_3,147.0,2,meco_para_11_qa_2 ,meco_para_11,2,the,3,3,True,0.047619047619047616,NR,0.06986692015209126
50,world_0,,0,meco_para_11_qa_2 ,meco_para_11,0,world,3,5,True,0.047619047619047616,NR,
51,to_1,65.0,1,meco_para_11_qa_2 ,meco_para_11,1,to,3,2,True,0.047619047619047616,NR,0.030893536121673004
52,conserve_0,333.0,4,meco_para_11_qa_2 ,meco_para_11,4,conserve,3,8,True,0.047619047619047616,NR,0.15826996197718632
53,nature_2,,0,meco_para_11_qa_2 ,meco_para_11,0,nature,3,6,True,0.047619047619047616,NR,
54,and_4,,0,meco_para_11_qa_2 ,meco_para_11,0,and,3,3,True,0.047619047619047616,NR,
55,to_2,,0,meco_para_11_qa_2 ,meco_para_11,0,to,3,2,True,0.047619047619047616,NR,
56,ensure_0,61.0,1,meco_para_11_qa_2 ,meco_para_11,1,ensure,3,6,True,0.047619047619047616,NR,0.02899239543726236
57,that_0,,0,meco_para_11_qa_2 ,meco_para_11,0,that,3,4,True,0.047619047619047616,NR,
58,any_0,,0,meco_para_11_qa_2 ,meco_para_11,0,any,3,3,True,0.047619047619047616,NR,
59,use_1,,0,meco_para_11_qa_2 ,meco_para_11,0,use,3,3,True,0.047619047619047616,NR,
