,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,In_0,,0,[],meco_para_3_qa_1 ,meco_para_3,0,In,1,2,True,0.07816711590296496,NR,
1,competitive_0,,0,[],meco_para_3_qa_1 ,meco_para_3,0,competitive,1,11,True,0.07816711590296496,NR,
2,"sports,_0",,0,[],meco_para_3_qa_1 ,meco_para_3,0,"sports,",1,7,True,0.07816711590296496,NR,
3,doping_0,143.0,2,"[55, 73]",meco_para_3_qa_1 ,meco_para_3,2,doping,1,6,True,0.07816711590296496,NR,0.05171790235081374
4,is_0,311.0,3,"[57, 72, 181]",meco_para_3_qa_1 ,meco_para_3,3,is,1,2,True,0.07816711590296496,NR,0.11247739602169982
5,the_0,534.0,5,"[54, 86, 89, 90, 136]",meco_para_3_qa_1 ,meco_para_3,5,the,1,3,True,0.07816711590296496,NR,0.19312839059674503
6,use_0,333.0,3,"[13, 88, 137]",meco_para_3_qa_1 ,meco_para_3,3,use,1,3,True,0.07816711590296496,NR,0.12043399638336347
7,of_0,309.0,2,"[20, 120]",meco_para_3_qa_1 ,meco_para_3,2,of,1,2,True,0.07816711590296496,NR,0.11175406871609403
8,banned_0,278.0,3,"[12, 21, 62]",meco_para_3_qa_1 ,meco_para_3,3,banned,1,6,True,0.07816711590296496,NR,0.10054249547920434
9,performance-enhancing_0,620.0,6,"[18, 25, 30, 31, 32, 40]",meco_para_3_qa_1 ,meco_para_3,6,performance-enhancing,1,21,True,0.07816711590296496,NR,0.22423146473779385
10,drugs_0,,0,[],meco_para_3_qa_1 ,meco_para_3,0,drugs,1,5,True,0.07816711590296496,NR,
11,by_0,,0,[],meco_para_3_qa_1 ,meco_para_3,0,by,1,2,True,0.07816711590296496,NR,
12,athletic_0,,0,[],meco_para_3_qa_1 ,meco_para_3,0,athletic,1,8,True,0.07816711590296496,NR,
13,competitors._0,237.0,1,[43],meco_para_3_qa_1 ,meco_para_3,1,competitors.,1,12,True,0.07816711590296496,NR,0.08571428571428572
14,The_1,308.0,2,"[69, 132]",meco_para_3_qa_1 ,meco_para_3,2,The,2,3,True,0.07816711590296496,NR,0.09316394434361766
15,term_0,243.0,3,"[70, 139, 166]",meco_para_3_qa_1 ,meco_para_3,3,term,2,4,True,0.07816711590296496,NR,0.073502722323049
16,doping_1,703.0,6,"[80, 91, 117, 138, 152, 179]",meco_para_3_qa_1 ,meco_para_3,6,doping,2,6,True,0.07816711590296496,NR,0.21264367816091953
17,is_1,288.0,3,"[84, 119, 122]",meco_para_3_qa_1 ,meco_para_3,3,is,2,2,True,0.07816711590296496,NR,0.08711433756805807
18,widely_0,250.0,4,"[61, 83, 95, 96]",meco_para_3_qa_1 ,meco_para_3,4,widely,2,6,True,0.07816711590296496,NR,0.07562008469449485
19,used_0,488.0,4,"[10, 94, 98, 173]",meco_para_3_qa_1 ,meco_para_3,4,used,2,4,True,0.07816711590296496,NR,0.14761040532365396
20,by_1,,0,[],meco_para_3_qa_1 ,meco_para_3,0,by,2,2,True,0.07816711590296496,NR,
21,organizations_0,369.0,4,"[17, 66, 100, 101]",meco_para_3_qa_1 ,meco_para_3,4,organizations,2,13,True,0.07816711590296496,NR,0.11161524500907441
22,which_0,76.0,1,[65],meco_para_3_qa_1 ,meco_para_3,1,which,2,5,True,0.07816711590296496,NR,0.022988505747126436
23,regulate_0,,0,[],,meco_para_3,0,regulate,2,8,True,0.07816711590296496,NR,
24,sporting_0,,0,[],,meco_para_3,0,sporting,2,8,True,0.07816711590296496,NR,
25,competitions._0,581.0,5,"[68, 129, 130, 165, 172]",,meco_para_3,5,competitions.,2,13,True,0.07816711590296496,NR,0.17574107683000606
26,The_2,429.0,5,"[8, 71, 92, 145, 153]",,meco_para_3,5,The,3,3,True,0.07816711590296496,NR,0.054009819967266774
27,use_1,332.0,4,"[6, 79, 81, 87]",,meco_para_3,4,use,3,3,True,0.07816711590296496,NR,0.04179780939191741
