,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,135.0,2,"[144, 387]",,meco_para_12,2,La,1,2,True,0.187039764359352,NR,0.03208937485143808
1,patente_0,583.0,7,"[182, 307, 371, 389, 405, 454, 517]",,meco_para_12,7,patente,1,7,True,0.187039764359352,NR,0.13857855954361778
2,de_0,229.0,3,"[406, 496, 516]",,meco_para_12,3,de,1,2,True,0.187039764359352,NR,0.05443308771095793
3,un_0,279.0,3,"[269, 498, 558]",,meco_para_12,3,un,1,2,True,0.187039764359352,NR,0.0663180413596387
4,vehiculo_0,257.0,3,"[375, 610, 671]",,meco_para_12,3,vehiculo,1,8,True,0.187039764359352,NR,0.06108866175421916
5,es_0,,0,[],,meco_para_12,0,es,1,2,True,0.187039764359352,NR,
6,una_0,,0,[],,meco_para_12,0,una,1,3,True,0.187039764359352,NR,
7,placa_0,,0,[],,meco_para_12,0,placa,1,5,True,0.187039764359352,NR,
8,de_1,,0,[],,meco_para_12,0,de,1,2,True,0.187039764359352,NR,
9,metal_0,,0,[],,meco_para_12,0,metal,1,5,True,0.187039764359352,NR,
10,o_0,,0,[],,meco_para_12,0,o,1,1,True,0.187039764359352,NR,
11, plastico_0,,0,[],,meco_para_12,0, plastico,1,9,True,0.187039764359352,NR,
12,fijada_0,,0,[],,meco_para_12,0,fijada,1,6,True,0.187039764359352,NR,
13,al_0,,0,[],,meco_para_12,0,al,1,2,True,0.187039764359352,NR,
14,vehiculo_1,,0,[],,meco_para_12,0,vehiculo,1,8,True,0.187039764359352,NR,
15,con_0,458.0,5,"[92, 94, 145, 402, 534]",,meco_para_12,5,con,1,3,True,0.187039764359352,NR,0.10886617542191586
16,el_0,67.0,1,[124],,meco_para_12,1,el,1,2,True,0.187039764359352,NR,0.01592583788923223
17,propdsito_0,555.0,7,"[183, 185, 231, 339, 341, 497, 544]",,meco_para_12,7,propdsito,1,9,True,0.187039764359352,NR,0.13192298550035655
18,de_2,133.0,2,"[373, 611]",,meco_para_12,2,de,1,2,True,0.187039764359352,NR,0.03161397670549085
19,identificacién_0,144.0,1,[500],,meco_para_12,1,identificacién,1,14,True,0.187039764359352,NR,0.03422866650820062
20,oficial_0,,0,[],,meco_para_12,0,oficial,1,7,True,0.187039764359352,NR,
21,Todos_0,,0,[],,meco_para_12,0,Todos,1,5,True,0.187039764359352,NR,
22,los_0,,0,[],,meco_para_12,0,los,1,3,True,0.187039764359352,NR,
