,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,La_0,603.0,4,"[8, 30, 67, 68]",,meco_para_12,4,La,1,2,False,0.06839186691312385,NR,0.04314539210074413
1,patente_0,1042.0,6,"[9, 34, 66, 69, 461, 486]",,meco_para_12,6,patente,1,7,False,0.06839186691312385,NR,0.07455638236977676
2,de_0,192.0,2,"[35, 462]",,meco_para_12,2,de,1,2,False,0.06839186691312385,NR,0.013737836290784202
3,un_0,113.0,1,[28],,meco_para_12,1,un,1,2,False,0.06839186691312385,NR,0.008085289066971951
4,vehiculo_0,146.0,1,[77],,meco_para_12,1,vehiculo,1,8,False,0.06839186691312385,NR,0.010446479679450487
5,es_0,,0,[],,meco_para_12,0,es,1,2,False,0.06839186691312385,NR,
6,una_0,,0,[],,meco_para_12,0,una,1,3,False,0.06839186691312385,NR,
7,placa_0,66.0,1,[27],,meco_para_12,1,placa,1,5,False,0.06839186691312385,NR,0.004722381224957069
8,de_1,,0,[],,meco_para_12,0,de,1,2,False,0.06839186691312385,NR,
9,metal_0,83.0,1,[394],,meco_para_12,1,metal,1,5,False,0.06839186691312385,NR,0.00593875214653692
10,o_0,,0,[],,meco_para_12,0,o,1,1,False,0.06839186691312385,NR,
11, plastico_0,287.0,3,"[396, 403, 418]",,meco_para_12,3, plastico,1,9,False,0.06839186691312385,NR,0.020535203205495133
12,fijada_0,,0,[],,meco_para_12,0,fijada,1,6,False,0.06839186691312385,NR,
13,al_0,,0,[],,meco_para_12,0,al,1,2,False,0.06839186691312385,NR,
14,vehiculo_1,,0,[],,meco_para_12,0,vehiculo,1,8,False,0.06839186691312385,NR,
15,con_0,66.0,1,[7],,meco_para_12,1,con,1,3,False,0.06839186691312385,NR,0.004722381224957069
16,el_0,216.0,2,"[10, 440]",,meco_para_12,2,el,1,2,False,0.06839186691312385,NR,0.015455065827132226
17,propdsito_0,1091.0,11,"[65, 70, 130, 379, 415, 473, 474, 487, 488, 501, 502]",,meco_para_12,11,propdsito,1,9,False,0.06839186691312385,NR,0.07806239267315397
18,de_2,594.0,3,"[11, 489, 500]",,meco_para_12,3,de,1,2,False,0.06839186691312385,NR,0.04250143102461362
19,identificacién_0,2532.0,11,"[12, 13, 36, 37, 38, 76, 129, 472, 475, 476, 485]",,meco_para_12,11,identificacién,1,14,False,0.06839186691312385,NR,0.18116771608471666
20,oficial_0,349.0,3,"[14, 17, 39]",,meco_para_12,3,oficial,1,7,False,0.06839186691312385,NR,0.024971379507727532
21,Todos_0,956.0,7,"[15, 16, 18, 19, 79, 466, 477]",,meco_para_12,7,Todos,1,5,False,0.06839186691312385,NR,0.06840297653119634
22,los_0,89.0,1,[454],,meco_para_12,1,los,1,3,False,0.06839186691312385,NR,0.0063680595306239264
23,paises_0,729.0,5,"[20, 21, 50, 91, 393]",,meco_para_12,5,paises,1,6,False,0.06839186691312385,NR,0.05216084716657127
24,requieren_0,2014.0,7,"[22, 23, 57, 58, 89, 419, 433]",,meco_para_12,7,requieren,1,9,False,0.06839186691312385,NR,0.14410417859187177
25,patentes_0,1157.0,4,"[61, 62, 424, 434]",,meco_para_12,4,patentes,1,8,False,0.06839186691312385,NR,0.08278477389811105
26,para_0,,0,[],,meco_para_12,0,para,1,4,False,0.06839186691312385,NR,
27,vehiculos_0,388.0,3,"[157, 158, 181]",,meco_para_12,3,vehiculos,1,9,False,0.06839186691312385,NR,0.027761877504293073
28,como_0,,0,[],,meco_para_12,0,como,1,4,False,0.06839186691312385,NR,
29,"autos,_0",389.0,4,"[71, 378, 427, 503]",,meco_para_12,4,"autos,",1,6,False,0.06839186691312385,NR,0.02783342873497424
30,camiones_0,57.0,1,[390],,meco_para_12,1,camiones,1,8,False,0.06839186691312385,NR,0.00407842014882656
31,y_0,311.0,3,"[111, 484, 490]",,meco_para_12,3,y,1,1,False,0.06839186691312385,NR,0.02225243274184316
32,motocicletas._0,506.0,7,"[48, 112, 128, 448, 460, 470, 471]",,meco_para_12,7,motocicletas.,1,13,False,0.06839186691312385,NR,0.036204922724670865
33,Su_0,452.0,5,"[80, 392, 453, 463, 478]",,meco_para_12,5,Su,2,2,False,0.06839186691312385,NR,0.040270848182466144
34, requerimiento_0,785.0,8,"[55, 56, 88, 92, 367, 401, 455, 469]",,meco_para_12,8, requerimiento,2,14,False,0.06839186691312385,NR,0.06993941553813257
35,para_1,2229.0,5,"[59, 90, 93, 119, 456]",,meco_para_12,5,para,2,4,False,0.06839186691312385,NR,0.19859230220955096
36,otros_0,1067.0,6,"[24, 26, 60, 94, 95, 458]",,meco_para_12,6,otros,2,5,False,0.06839186691312385,NR,0.09506414825374199
37,vehiculos_1,1816.0,6,"[25, 96, 126, 127, 425, 467]",,meco_para_12,6,vehiculos,2,9,False,0.06839186691312385,NR,0.1617961511047755
38,como_1,392.0,4,"[133, 134, 155, 184]",,meco_para_12,4,como,2,4,False,0.06839186691312385,NR,0.03492516037063435
39,"bicicletas,_0",550.0,5,"[99, 135, 159, 185, 186]",meco_para_12_qa_2 ,meco_para_12,5,"bicicletas,",2,11,False,0.06839186691312385,NR,0.049002138275124736
40,botes_0,191.0,3,"[187, 377, 504]",meco_para_12_qa_2 ,meco_para_12,3,botes,2,5,False,0.06839186691312385,NR,0.01701710620099786
41,o_1,151.0,1,[138],meco_para_12_qa_2 ,meco_para_12,1,o,2,1,False,0.06839186691312385,NR,0.013453314326443335
42,tractores_0,333.0,4,"[97, 105, 106, 107]",meco_para_12_qa_2 ,meco_para_12,4,tractores,2,9,False,0.06839186691312385,NR,0.02966856735566643
43,puede_0,196.0,2,"[108, 110]",meco_para_12_qa_2 ,meco_para_12,2,puede,2,5,False,0.06839186691312385,NR,0.017462580185317177
44,variar_0,202.0,3,"[64, 113, 483]",meco_para_12_qa_2 ,meco_para_12,3,variar,2,6,False,0.06839186691312385,NR,0.017997148966500356
45,por_0,457.0,1,[197],meco_para_12_qa_2 ,meco_para_12,1,por,2,3,False,0.06839186691312385,NR,0.04071632216678546
46,jurisdiccién._0,2403.0,12,"[54, 114, 115, 117, 118, 148, 176, 198, 400, 404, 464, 465]",meco_para_12_qa_2 ,meco_para_12,12,jurisdiccién.,2,13,False,0.06839186691312385,NR,0.21409479686386315
47,El_1,286.0,4,"[177, 432, 468, 480]",,meco_para_12,4,El,3,2,False,0.06839186691312385,NR,0.018824458632264857
48,identificador_0,2448.0,8,"[124, 152, 153, 154, 178, 180, 457, 481]",,meco_para_12,8,identificador,3,13,False,0.06839186691312385,NR,0.1611268347265188
49,de_3,217.0,2,"[125, 435]",,meco_para_12,2,de,3,2,False,0.06839186691312385,NR,0.014282893437767393
50,registro_0,207.0,3,"[33, 228, 439]",,meco_para_12,3,registro,3,8,False,0.06839186691312385,NR,0.013624695583492398
51,es_1,66.0,1,[227],,meco_para_12,1,es,3,2,False,0.06839186691312385,NR,0.004344105838214967
