,word_id_orig,TRT,FixCount,Scan_path,Span_word_is_in,text_id,worker_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,Ein_0,,0,[],,meco_para_12,AWDS206FS8F21,0,Ein,1,3,False,0.7733333333333333,NR,
1,Fahrzeugkennzeichen_0,155.0,1,[62],,meco_para_12,AWDS206FS8F21,1,Fahrzeugkennzeichen,1,19,False,0.7733333333333333,NR,0.074447646493756
2,ist_0,91.0,1,[31],,meco_para_12,AWDS206FS8F21,1,ist,1,3,False,0.7733333333333333,NR,0.043707973102785784
3,ein_1,249.0,2,"[5, 9]",,meco_para_12,AWDS206FS8F21,2,ein,1,3,False,0.7733333333333333,NR,0.11959654178674352
4,Metall-_0,75.0,1,[10],,meco_para_12,AWDS206FS8F21,1,Metall-,1,7,False,0.7733333333333333,NR,0.03602305475504323
5,oder_0,,0,[],,meco_para_12,AWDS206FS8F21,0,oder,1,4,False,0.7733333333333333,NR,
6,"Kunststoffschild,_0",,0,[],,meco_para_12,AWDS206FS8F21,0,"Kunststoffschild,",1,17,False,0.7733333333333333,NR,
7,das_0,,0,[],,meco_para_12,AWDS206FS8F21,0,das,1,3,False,0.7733333333333333,NR,
8,zur_0,,0,[],,meco_para_12,AWDS206FS8F21,0,zur,1,3,False,0.7733333333333333,NR,
9, amtlichen_0,,0,[],,meco_para_12,AWDS206FS8F21,0, amtlichen,1,10,False,0.7733333333333333,NR,
10,Identifizierung_0,61.0,1,[64],,meco_para_12,AWDS206FS8F21,1,Identifizierung,1,15,False,0.7733333333333333,NR,0.029298751200768493
11,an_0,,0,[],,meco_para_12,AWDS206FS8F21,0,an,1,2,False,0.7733333333333333,NR,
12,einem_0,174.0,2,"[32, 58]",,meco_para_12,AWDS206FS8F21,2,einem,1,5,False,0.7733333333333333,NR,0.08357348703170028
13,Fahrzeug_0,834.0,2,"[34, 57]",,meco_para_12,AWDS206FS8F21,2,Fahrzeug,1,8,False,0.7733333333333333,NR,0.40057636887608067
14,angebracht_0,287.0,3,"[11, 12, 36]",,meco_para_12,AWDS206FS8F21,3,angebracht,1,10,False,0.7733333333333333,NR,0.1378482228626321
15,ist._1,156.0,2,"[38, 39]",,meco_para_12,AWDS206FS8F21,2,ist.,1,4,False,0.7733333333333333,NR,0.07492795389048991
16,In_0,,0,[],,meco_para_12,AWDS206FS8F21,0,In,2,2,False,0.7733333333333333,NR,
17,allen_0,,0,[],,meco_para_12,AWDS206FS8F21,0,allen,2,5,False,0.7733333333333333,NR,
18, Landern’_0,,0,[],,meco_para_12,AWDS206FS8F21,0, Landern’,2,9,False,0.7733333333333333,NR,
19,sind_0,,0,[],,meco_para_12,AWDS206FS8F21,0,sind,2,4,False,0.7733333333333333,NR,
20,solche_0,,0,[],,meco_para_12,AWDS206FS8F21,0,solche,2,6,False,0.7733333333333333,NR,
21,Kennzeichen_0,359.0,2,"[60, 61]",,meco_para_12,AWDS206FS8F21,2,Kennzeichen,2,11,False,0.7733333333333333,NR,0.17251321480057666
22,fiir_0,276.0,3,"[59, 65, 66]",,meco_para_12,AWDS206FS8F21,3,fiir,2,4,False,0.7733333333333333,NR,0.13262854396924556
23,Stra&enfahrzeuge_0,514.0,5,"[33, 67, 68, 69, 104]",,meco_para_12,AWDS206FS8F21,5,Stra&enfahrzeuge,2,16,False,0.7733333333333333,NR,0.2469966362325805
