,word_id_orig,TRT,FixCount,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,The_0,,0,,meco_para_11,0,The,1,3,True,0.10526315789473684,NR,
1,International_0,,0,,meco_para_11,0,International,1,13,True,0.10526315789473684,NR,
2,Union_0,,0,,meco_para_11,0,Union,1,5,True,0.10526315789473684,NR,
3,for_0,,0,,meco_para_11,0,for,1,3,True,0.10526315789473684,NR,
4,Conservation_0,,0,,meco_para_11,0,Conservation,1,12,True,0.10526315789473684,NR,
5,of_0,,0,,meco_para_11,0,of,1,2,True,0.10526315789473684,NR,
6,Nature_0,,0,,meco_para_11,0,Nature,1,6,True,0.10526315789473684,NR,
7,is_0,,0,,meco_para_11,0,is,1,2,True,0.10526315789473684,NR,
8,an__0,,0,meco_para_11_qa_0 ,meco_para_11,0,an,1,2,True,0.10526315789473684,NR,
9,international_1,,0,meco_para_11_qa_0 ,meco_para_11,0,international,1,13,True,0.10526315789473684,NR,
10,organization_0,68.0,1,meco_para_11_qa_0 ,meco_para_11,1,organization,1,12,True,0.10526315789473684,NR,1.0
11,working_0,,0,,meco_para_11,0,working,1,7,True,0.10526315789473684,NR,
12,in_0,,0,,meco_para_11,0,in,1,2,True,0.10526315789473684,NR,
13,the_1,,0,,meco_para_11,0,the,1,3,True,0.10526315789473684,NR,
14,field_0,,0,,meco_para_11,0,field,1,5,True,0.10526315789473684,NR,
15,of_1,,0,,meco_para_11,0,of,1,2,True,0.10526315789473684,NR,
16,nature_1,,0,,meco_para_11,0,nature,1,6,True,0.10526315789473684,NR,
17,conservation_1,,0,,meco_para_11,0,conservation,1,12,True,0.10526315789473684,NR,
18,and_0,,0,,meco_para_11,0,and,1,3,True,0.10526315789473684,NR,
19,the_2,,0,,meco_para_11,0,the,1,3,True,0.10526315789473684,NR,
20,sustainable_0,,0,,meco_para_11,0,sustainable,1,11,True,0.10526315789473684,NR,
21,use_0,,0,,meco_para_11,0,use,1,3,True,0.10526315789473684,NR,
22,of_2,,0,,meco_para_11,0,of,1,2,True,0.10526315789473684,NR,
23,natural_0,,0,,meco_para_11,0,natural,1,7,True,0.10526315789473684,NR,
24,resources._0,,0,,meco_para_11,0,resources.,1,10,True,0.10526315789473684,NR,
25,It_0,,0,,meco_para_11,0,It,2,2,True,0.10526315789473684,NR,
26,is_1,,0,,meco_para_11,0,is,2,2,True,0.10526315789473684,NR,
27,involved_0,,0,,meco_para_11,0,involved,2,8,True,0.10526315789473684,NR,
28,in_1,,0,,meco_para_11,0,in,2,2,True,0.10526315789473684,NR,
29,data_0,,0,,meco_para_11,0,data,2,4,True,0.10526315789473684,NR,
30,gathering_0,,0,,meco_para_11,0,gathering,2,9,True,0.10526315789473684,NR,
31,and_1,,0,,meco_para_11,0,and,2,3,True,0.10526315789473684,NR,
32,"analysis,_0",,0,,meco_para_11,0,"analysis,",2,9,True,0.10526315789473684,NR,
33,"research,_0",,0,,meco_para_11,0,"research,",2,9,True,0.10526315789473684,NR,
34,field_1,,0,,meco_para_11,0,field,2,5,True,0.10526315789473684,NR,
35,"projects,_0",,0,,meco_para_11,0,"projects,",2,9,True,0.10526315789473684,NR,
36,"advocacy,_0",83.0,1,,meco_para_11,1,"advocacy,",2,9,True,0.10526315789473684,NR,1.0
37,and_2,,0,,meco_para_11,0,and,2,3,True,0.10526315789473684,NR,
38,education._0,,0,,meco_para_11,0,education.,2,10,True,0.10526315789473684,NR,
39,Its_0,,0,,meco_para_11,0,Its,3,3,True,0.10526315789473684,NR,
40,mission_0,,0,,meco_para_11,0,mission,3,7,True,0.10526315789473684,NR,
41,is_2,,0,,meco_para_11,0,is,3,2,True,0.10526315789473684,NR,
42,to_0,,0,,meco_para_11,0,to,3,2,True,0.10526315789473684,NR,
43,"‘influence,_0",,0,,meco_para_11,0,"‘influence,",3,11,True,0.10526315789473684,NR,
44,encourage_0,,0,,meco_para_11,0,encourage,3,9,True,0.10526315789473684,NR,
45,and_3,,0,,meco_para_11,0,and,3,3,True,0.10526315789473684,NR,
46,assist_0,,0,,meco_para_11,0,assist,3,6,True,0.10526315789473684,NR,
47,societies_0,,0,,meco_para_11,0,societies,3,9,True,0.10526315789473684,NR,
48,throughout_0,,0,meco_para_11_qa_2 ,meco_para_11,0,throughout,3,10,True,0.10526315789473684,NR,
49,the_3,108.0,1,meco_para_11_qa_2 ,meco_para_11,1,the,3,3,True,0.10526315789473684,NR,0.2363238512035011
50,world_0,,0,meco_para_11_qa_2 ,meco_para_11,0,world,3,5,True,0.10526315789473684,NR,
51,to_1,,0,meco_para_11_qa_2 ,meco_para_11,0,to,3,2,True,0.10526315789473684,NR,
52,conserve_0,,0,meco_para_11_qa_2 ,meco_para_11,0,conserve,3,8,True,0.10526315789473684,NR,
53,nature_2,65.0,1,meco_para_11_qa_2 ,meco_para_11,1,nature,3,6,True,0.10526315789473684,NR,0.1422319474835886
54,and_4,92.0,1,meco_para_11_qa_2 ,meco_para_11,1,and,3,3,True,0.10526315789473684,NR,0.2013129102844639
55,to_2,,0,meco_para_11_qa_2 ,meco_para_11,0,to,3,2,True,0.10526315789473684,NR,
56,ensure_0,,0,meco_para_11_qa_2 ,meco_para_11,0,ensure,3,6,True,0.10526315789473684,NR,
57,that_0,,0,meco_para_11_qa_2 ,meco_para_11,0,that,3,4,True,0.10526315789473684,NR,
58,any_0,,0,meco_para_11_qa_2 ,meco_para_11,0,any,3,3,True,0.10526315789473684,NR,
59,use_1,58.0,1,meco_para_11_qa_2 ,meco_para_11,1,use,3,3,True,0.10526315789473684,NR,0.12691466083150985
60,of_3,,0,meco_para_11_qa_2 ,meco_para_11,0,of,3,2,True,0.10526315789473684,NR,
61,natural_1,,0,meco_para_11_qa_2 ,meco_para_11,0,natural,3,7,True,0.10526315789473684,NR,
62,resources_1,134.0,1,meco_para_11_qa_2 ,meco_para_11,1,resources,3,9,True,0.10526315789473684,NR,0.29321663019693656
63,is_3,,0,meco_para_11_qa_2 ,meco_para_11,0,is,3,2,True,0.10526315789473684,NR,
64,equitable_0,,0,meco_para_11_qa_2 ,meco_para_11,0,equitable,3,9,True,0.10526315789473684,NR,
65,and_5,,0,meco_para_11_qa_2 ,meco_para_11,0,and,3,3,True,0.10526315789473684,NR,
66,ecologically_0,,0,meco_para_11_qa_2 ,meco_para_11,0,ecologically,3,12,True,0.10526315789473684,NR,
67,sustainable’._0,,0,meco_para_11_qa_2 ,meco_para_11,0,sustainable’.,3,13,True,0.10526315789473684,NR,
68,Over_0,,0,meco_para_11_qa_2 ,meco_para_11,0,Over,4,4,True,0.10526315789473684,NR,
69,the_4,,0,meco_para_11_qa_2 ,meco_para_11,0,the,4,3,True,0.10526315789473684,NR,
