,word_id_orig,TRT,FixCount,scanPath,Span_word_is_in,text_id,countFix,word_id,sentence_id,word_length,correct_answer,target_to_fixation_ratio,task_type,relFix
0,A_0,146.0,1,[7],,meco_para_12,1,A,1,1,True,0.022091310751104567,NR,0.08832425892316999
1,vehicle_0,357.0,3,"[8, 52, 55]",,meco_para_12,3,vehicle,1,7,True,0.022091310751104567,NR,0.2159709618874773
2,registration_0,287.0,3,"[34, 37, 38]",,meco_para_12,3,registration,1,12,True,0.022091310751104567,NR,0.1736237144585602
3,plate_0,92.0,1,[66],,meco_para_12,1,plate,1,5,True,0.022091310751104567,NR,0.05565638233514821
4,is_0,,0,[],,meco_para_12,0,is,1,2,True,0.022091310751104567,NR,
5,a_1,,0,[],,meco_para_12,0,a,1,1,True,0.022091310751104567,NR,
6,metal_0,53.0,1,[39],,meco_para_12,1,metal,1,5,True,0.022091310751104567,NR,0.03206291591046582
7,or_0,,0,[],,meco_para_12,0,or,1,2,True,0.022091310751104567,NR,
8,plastic_0,144.0,2,"[40, 117]",,meco_para_12,2,plastic,1,7,True,0.022091310751104567,NR,0.08711433756805807
9,plate_1,,0,[],,meco_para_12,0,plate,1,5,True,0.022091310751104567,NR,
10,attached_0,58.0,1,[150],,meco_para_12,1,attached,1,8,True,0.022091310751104567,NR,0.03508771929824561
11,to_0,,0,[],,meco_para_12,0,to,1,2,True,0.022091310751104567,NR,
12,a_2,,0,[],,meco_para_12,0,a,1,1,True,0.022091310751104567,NR,
13,vehicle_1,,0,[],,meco_para_12,0,vehicle,1,7,True,0.022091310751104567,NR,
14,for_0,,0,[],,meco_para_12,0,for,1,3,True,0.022091310751104567,NR,
15,officialidentification_0,336.0,4,"[6, 33, 56, 127]",,meco_para_12,4,officialidentification,1,22,True,0.022091310751104567,NR,0.20326678765880218
16,purposes._0,180.0,3,"[57, 180, 181]",,meco_para_12,3,purposes.,1,9,True,0.022091310751104567,NR,0.1088929219600726
17,All_0,208.0,3,"[48, 59, 62]",,meco_para_12,3,All,2,3,True,0.022091310751104567,NR,0.07207207207207207
18,countries_0,,0,[],,meco_para_12,0,countries,2,9,True,0.022091310751104567,NR,
19,require_0,280.0,2,"[68, 144]",,meco_para_12,2,require,2,7,True,0.022091310751104567,NR,0.09702009702009702
20,registration_1,656.0,6,"[41, 70, 71, 116, 145, 148]",,meco_para_12,6,registration,2,12,True,0.022091310751104567,NR,0.2273042273042273
21,plates_0,129.0,2,"[151, 153]",,meco_para_12,2,plates,2,6,True,0.022091310751104567,NR,0.0446985446985447
22,for_1,129.0,1,[152],,meco_para_12,1,for,2,3,True,0.022091310751104567,NR,0.0446985446985447
23,road_0,53.0,1,[42],,meco_para_12,1,road,2,4,True,0.022091310751104567,NR,0.018364518364518363
24,vehicles_0,,0,[],,meco_para_12,0,vehicles,2,8,True,0.022091310751104567,NR,
25,such_0,,0,[],,meco_para_12,0,such,2,4,True,0.022091310751104567,NR,
26,as_0,50.0,1,[121],,meco_para_12,1,as,2,2,True,0.022091310751104567,NR,0.017325017325017324
27,"cars,_0",223.0,2,"[120, 126]",,meco_para_12,2,"cars,",2,5,True,0.022091310751104567,NR,0.07726957726957727
28,"trucks,and_0",667.0,7,"[4, 58, 65, 119, 198, 205, 206]",,meco_para_12,7,"trucks,and",2,10,True,0.022091310751104567,NR,0.2311157311157311
29,motorcycles._0,491.0,6,"[3, 60, 61, 63, 118, 179]",,meco_para_12,6,motorcycles.,2,12,True,0.022091310751104567,NR,0.17013167013167013
30,Whether_0,57.0,1,[72],,meco_para_12,1,Whether,3,7,True,0.022091310751104567,NR,0.01186264308012487
31,they_0,231.0,2,"[47, 69]",,meco_para_12,2,they,3,4,True,0.022091310751104567,NR,0.04807492195629553
32,are_0,,0,[],,meco_para_12,0,are,3,3,True,0.022091310751104567,NR,
33,required_0,518.0,5,"[146, 149, 154, 159, 240]",,meco_para_12,5,required,3,8,True,0.022091310751104567,NR,0.10780437044745057
34,for_2,52.0,1,[115],,meco_para_12,1,for,3,3,True,0.022091310751104567,NR,0.010822060353798128
35,other_0,138.0,1,[114],,meco_para_12,1,other,3,5,True,0.022091310751104567,NR,0.028720083246618105
36,"vehicles,_1",,0,[],,meco_para_12,0,"vehicles,",3,9,True,0.022091310751104567,NR,
37,such_1,444.0,3,"[122, 124, 125]",,meco_para_12,3,such,3,4,True,0.022091310751104567,NR,0.09240374609781478
38,as__0,,0,[],,meco_para_12,0,as,3,2,True,0.022091310751104567,NR,
39,"bicycles,_0",758.0,5,"[5, 182, 195, 200, 201]",,meco_para_12,5,"bicycles,",3,9,True,0.022091310751104567,NR,0.15775234131113425
40,"boats,_0",584.0,4,"[196, 199, 207, 208]",meco_para_12_qa_2 ,meco_para_12,4,"boats,",3,6,True,0.022091310751104567,NR,0.12154006243496358
41,or_1,393.0,4,"[64, 128, 129, 210]",meco_para_12_qa_2 ,meco_para_12,4,or,3,2,True,0.022091310751104567,NR,0.081789802289282
42,"tractors,_0",305.0,2,"[211, 284]",meco_para_12_qa_2 ,meco_para_12,2,"tractors,",3,9,True,0.022091310751104567,NR,0.06347554630593132
43,may_0,,0,[],meco_para_12_qa_2 ,meco_para_12,0,may,3,3,True,0.022091310751104567,NR,
44,vary_0,214.0,3,"[73, 143, 178]",meco_para_12_qa_2 ,meco_para_12,3,vary,3,4,True,0.022091310751104567,NR,0.0445369406867846
45,by_0,394.0,4,"[142, 214, 215, 216]",meco_para_12_qa_2 ,meco_para_12,4,by,3,2,True,0.022091310751104567,NR,0.08199791883454735
46,jurisdiction._0,717.0,9,"[97, 99, 147, 155, 173, 176, 217, 219, 220]",meco_para_12_qa_2 ,meco_para_12,9,jurisdiction.,3,13,True,0.022091310751104567,NR,0.14921956295525493
47,The_0,261.0,3,"[46, 160, 375]",,meco_para_12,3,The,4,3,True,0.022091310751104567,NR,0.029968997588701342
48,registration_2,279.0,4,"[112, 169, 227, 251]",,meco_para_12,4,registration,4,12,True,0.022091310751104567,NR,0.03203582500861178
49,identifier_0,149.0,2,"[123, 190]",,meco_para_12,2,identifier,4,10,True,0.022091310751104567,NR,0.0171087380870364
50,is_1,78.0,1,[189],,meco_para_12,1,is,4,2,True,0.022091310751104567,NR,0.008956252152945229
51,a_3,,0,[],,meco_para_12,0,a,4,1,True,0.022091310751104567,NR,
52,series_0,859.0,7,"[183, 192, 193, 197, 202, 203, 277]",meco_para_12_qa_3 ,meco_para_12,7,series,4,6,True,0.022091310751104567,NR,0.0986335974279481
53,of_0,368.0,4,"[91, 133, 135, 209]",meco_para_12_qa_3 ,meco_para_12,4,of,4,2,True,0.022091310751104567,NR,0.04225513836261339
54,letters_0,242.0,3,"[130, 136, 278]",meco_para_12_qa_3 ,meco_para_12,3,letters,4,7,True,0.022091310751104567,NR,0.027787346423240326
55,and_0,583.0,3,"[26, 279, 281]",meco_para_12_qa_3 ,meco_para_12,3,and,4,3,True,0.022091310751104567,NR,0.06694224365598805
56,digits_0,288.0,4,"[80, 212, 285, 287]",meco_para_12_qa_3 ,meco_para_12,4,digits,4,6,True,0.022091310751104567,NR,0.033069238718567
57,that_0,122.0,2,"[29, 141]",,meco_para_12,2,that,4,4,True,0.022091310751104567,NR,0.014008496957170742
58,uniquely_0,329.0,5,"[78, 94, 157, 218, 221]",,meco_para_12,5,uniquely,4,8,True,0.022091310751104567,NR,0.037777012286140776
59,identifies_0,1049.0,11,"[98, 101, 108, 156, 174, 241, 245, 253, 255, 256, 292]",,meco_para_12,11,identifies,4,10,True,0.022091310751104567,NR,0.12045010908255828
60,the_1,984.0,10,"[102, 109, 161, 172, 224, 225, 374, 376, 378, 379]",,meco_para_12,10,the,4,3,True,0.022091310751104567,NR,0.11298656562177058
61,vehicle_2,895.0,8,"[113, 167, 168, 228, 250, 365, 366, 377]",,meco_para_12,8,vehicle,4,7,True,0.022091310751104567,NR,0.10276725226776898
62,owner_0,,0,[],,meco_para_12,0,owner,4,5,True,0.022091310751104567,NR,
63,within_0,201.0,3,"[185, 191, 263]",,meco_para_12,3,within,4,6,True,0.022091310751104567,NR,0.02307957285566655
64,the_2,484.0,4,"[186, 188, 204, 269]",,meco_para_12,4,the,4,3,True,0.022091310751104567,NR,0.05557469284648065
65,issuing_0,82.0,1,[194],,meco_para_12,1,issuing,4,7,True,0.022091310751104567,NR,0.00941554713514755
66,region's_0,644.0,7,"[25, 89, 90, 131, 132, 262, 581]",,meco_para_12,7,region's,4,8,True,0.022091310751104567,NR,0.07394649213457342
67,vehicle_3,431.0,6,"[2, 81, 84, 85, 282, 582]",,meco_para_12,6,vehicle,4,7,True,0.022091310751104567,NR,0.04948903433229992
68,register._0,381.0,4,"[86, 93, 286, 288]",,meco_para_12,4,register.,4,9,True,0.022091310751104567,NR,0.04374784705477092
69,In_0,76.0,1,[28],,meco_para_12,1,In,5,2,True,0.022091310751104567,NR,0.013000342114266164
70,some_0,338.0,2,"[77, 293]",,meco_para_12,2,some,5,4,True,0.022091310751104567,NR,0.057817310981867945
71,"countries,_1",862.0,11,"[95, 96, 162, 171, 222, 236, 242, 244, 261, 291, 296]",,meco_para_12,11,"countries,",5,10,True,0.022091310751104567,NR,0.1474512487170715
72,the_3,1037.0,11,"[103, 106, 170, 226, 243, 247, 248, 364, 372, 373, 381]",,meco_para_12,11,the,5,3,True,0.022091310751104567,NR,0.17738624700650016
73,identifier_1,319.0,4,"[105, 166, 258, 380]",,meco_para_12,4,identifier,5,10,True,0.022091310751104567,NR,0.0545672254533014
74,is_2,168.0,1,[265],,meco_para_12,1,is,5,2,True,0.022091310751104567,NR,0.028737598357851522
75,unique_0,50.0,1,[266],,meco_para_12,1,unique,5,6,True,0.022091310751104567,NR,0.008552856654122478
76,within_1,185.0,1,[267],,meco_para_12,1,within,5,6,True,0.022091310751104567,NR,0.03164556962025317
77,the_4,111.0,2,"[270, 275]",,meco_para_12,2,the,5,3,True,0.022091310751104567,NR,0.0189873417721519
78,entire_0,,0,[],,meco_para_12,0,entire,5,6,True,0.022091310751104567,NR,
79,"country,_0",156.0,2,"[82, 83]",,meco_para_12,2,"country,",5,8,True,0.022091310751104567,NR,0.02668491276086213
80,while_0,,0,[],,meco_para_12,0,while,5,5,True,0.022091310751104567,NR,
81,in_1,,0,[],,meco_para_12,0,in,5,2,True,0.022091310751104567,NR,
82,others_0,349.0,4,"[75, 87, 234, 289]",,meco_para_12,4,others,5,6,True,0.022091310751104567,NR,0.05969893944577489
