,relFix,TRT,countFix,word_id,word_id_orig,text_id,sentence_id,word_length
0,0.21284203828956386,198.16666666666666,0.7096774193548387,Sarap,Sarap_0,meco_para_7,1,5
1,0.24321282568371477,253.72413793103448,1.1290322580645162,"tadimi,","tadimi,_0",meco_para_7,1,7
2,0.20329382957222744,295.258064516129,1.4193548387096775,sarabin,sarabin_0,meco_para_7,1,7
3,0.22915152538646566,409.4117647058824,2.1774193548387095, duyumsal, duyumsal_0,meco_para_7,1,9
4,0.12589832942935766,293.7931034482759,1.5483870967741935,olarak,olarak_0,meco_para_7,1,6
5,0.2683104685664278,458.0967741935484,2.096774193548387,incelenmesi,incelenmesi_0,meco_para_7,1,11
6,0.1046081800069378,187.15,0.6935483870967742,ve,ve_0,meco_para_7,1,2
7,0.3228172959064819,557.7,2.661290322580645,degerlendirilmesidir.,degerlendirilmesidir._0,meco_para_7,1,21
8,0.05800483051631657,199.55,0.6451612903225806,Sarap,Sarap_1,meco_para_7,2,5
9,0.05471202187287455,160.16666666666666,0.3225806451612903,tadim,tadim_0,meco_para_7,2,5
10,0.07402372160393408,199.40740740740742,0.7903225806451613,pratigi,pratigi_0,meco_para_7,2,7
11,0.053969531158109096,193.89285714285714,0.9193548387096774,sarap,sarap_2,meco_para_7,2,5
12,0.07705491012653133,330.6774193548387,1.5806451612903225,Uretimi,Uretimi_0,meco_para_7,2,7
13,0.07041893808735344,287.1470588235294,1.4838709677419355,kadar,kadar_0,meco_para_7,2,5
14,0.08561039863754326,474.38709677419354,2.467741935483871,"antikken,","antikken,_0",meco_para_7,2,9
15,0.08305663065551029,369.82758620689657,1.7419354838709677,daha,daha_0,meco_para_7,2,4
16,0.09245183212268027,407.88235294117646,2.193548387096774,bicimsel,bicimsel_0,meco_para_7,2,8
17,0.06280342221115544,226.92592592592592,0.9193548387096774,bir,bir_0,meco_para_7,2,3
18,0.11726161236749247,423.09090909090907,2.1451612903225805,metodoloji,metodoloji_0,meco_para_7,2,10
19,0.10787922401842702,415.56,1.1612903225806452,orta,orta_0,meco_para_7,2,4
20,0.07611417658690837,334.7894736842105,1.0806451612903225, caglarin, caglarin_0,meco_para_7,2,9
21,0.1533548046004608,317.30555555555554,1.935483870967742,sonlarindan,sonlarindan_0,meco_para_7,2,11
22,0.14545988766720647,399.6808510638298,3.032258064516129, glnUmUuze, glnUmUuze_0,meco_para_7,2,10
23,0.13155917412141524,403.82978723404256,2.7580645161290325,yavasca,yavasca__0,meco_para_7,2,7
24,0.19256233245931484,714.4285714285714,5.145161290322581,olusmaktadir.,olusmaktadir._0,meco_para_7,2,13
25,0.05148555864317424,501.65,3.2903225806451615,"Modern,","Modern,_0",meco_para_7,3,7
26,0.06194369989912063,601.1951219512196,3.8548387096774195,profesyonel,profesyonel_0,meco_para_7,3,11
27,0.03439688443377205,307.02777777777777,1.6129032258064515,sarap,sarap_3,meco_para_7,3,5
28,0.021612511858600716,222.61904761904762,0.7258064516129032,—,—_0,meco_para_7,3,1
29,0.04615847143755523,373.64102564102564,2.1129032258064515,tadimcilari,tadimcilari_0,meco_para_7,3,11
30,0.04837577281080943,247.32258064516128,1.1129032258064515,sarabin,sarabin_1,meco_para_7,3,7
31,0.052163205111465445,330.1190476190476,2.1129032258064515,algilanan,algilanan_0,meco_para_7,3,9
32,0.03936922880724975,328.0975609756098,1.967741935483871,lezzet,lezzet_0,meco_para_7,3,6
33,0.0851993792392311,687.063829787234,4.241935483870968," cesitlerini,"," cesitlerini,_0",meco_para_7,3,13
34,0.08669678709470781,688.5510204081633,4.596774193548387,aromasini,aromasini_0,meco_para_7,3,9
35,0.032665505518576596,297.36842105263156,1.8225806451612903,ve,ve_1,meco_para_7,3,2
36,0.052885621019334264,456.7435897435897,2.693548387096774, genel, genel__0,meco_para_7,3,6
37,0.10095196222556667,838.0434782608696,5.564516129032258,karakteristigini,karakteristigini_0,meco_para_7,3,16
38,0.034578400848239876,298.609756097561,1.7580645161290323,tarif,tarif_0,meco_para_7,3,5
39,0.051418469809912964,378.1764705882353,1.3387096774193548,etmek,etmek_0,meco_para_7,3,5
40,0.03443495247806592,248.94736842105263,0.5645161290322581,icin,icin_0,meco_para_7,3,4
41,0.07044710453046811,310.3235294117647,1.4838709677419355,kullanilan,kullanilan_0,meco_para_7,3,10
42,0.06615452506408054,332.6904761904762,2.1129032258064515,stirekli,stirekli_0,meco_para_7,3,8
43,0.06381193884084872,404.5238095238095,2.5161290322580645,olarak,olarak_1,meco_para_7,3,6
44,0.07364615510336987,631.7234042553191,3.935483870967742,gelisen,gelisen_0,meco_para_7,3,7
45,0.08673335065801514,654.2692307692307,5.629032258064516,6zellesmis,6zellesmis_—_0,meco_para_7,3,10
46,0.1386594122002654,875.5,6.435483870967742,terminolojiyi,terminolojiyi_0,meco_para_7,3,13
47,0.09095976890266995,668.88,5.0,kullanirlar.,kullanirlar._0,meco_para_7,3,12
48,0.07812816524991799,347.475,1.8709677419354838,Son,Son_0,meco_para_7,4,3
49,0.09430275495726931,445.6,2.4193548387096775,yillarda,yillarda_0,meco_para_7,4,8
50,0.07412945002385364,313.125,0.7903225806451613,hem,hem_0,meco_para_7,4,3
51,0.08452175412204291,320.30555555555554,1.7258064516129032,uzmanlarda,uzmanlarda_0,meco_para_7,4,10
52,0.05978018761066191,345.3783783783784,1.7096774193548387,hem,hem_1,meco_para_7,4,3
53,0.07383829791229038,323.84615384615387,1.903225806451613,de,de__0,meco_para_7,4,2
